,company name,ratings,company_type,location,other_loc
1327,BCD Travel,4.3,Travel & Tourism, Bangalore / Bengaluru ,11 other locations
1328,Fidelity International,3.5,Financial Services, Bangalore / Bengaluru ,13 other locations
1329,Allied Digital Services,3.1,IT Services & Consulting, Bangalore / Bengaluru ,56 other locations
1330,SLK Global Services,3.8,BPO, Bangalore / Bengaluru ,9 other locations
1331,Radical Minds,2.9,BPO, Bangalore / Bengaluru ,13 other locations
1332,McDermott International,4.2,Engineering & Construction, Bangalore / Bengaluru ,32 other locations
1333,Brane Enterprises,2.1,Software Product, Bangalore / Bengaluru ,12 other locations
1334,Vijaya Diagnostic Centre,3.9,Healthcare, Bangalore / Bengaluru ,37 other locations
1335,Times Internet,3.5,Internet, Bangalore / Bengaluru ,24 other locations
1336,Central Industrial Security Force,4.3,Law Enforcement & Security, Bangalore / Bengaluru ,89 other locations
1337,Forvia Hella,3.9,Auto Components, Bangalore / Bengaluru ,32 other locations
1338,Assystem,3.4,Engineering & Construction, Bangalore / Bengaluru ,69 other locations
1339,Mswipe Technologies,3.3,FinTech, Bangalore / Bengaluru ,99 other locations
1340,Axtria,2.8,Software Product, Bangalore / Bengaluru ,8 other locations
1341,Finolex Cables,3.6,Electrical Equipment, Bangalore / Bengaluru ,76 other locations
1342,Hilti,3.4,Industrial Machinery, Bangalore / Bengaluru ,47 other locations
1343,Universal Sompo General Insurance,4.3,Insurance, Bangalore / Bengaluru ,119 other locations
1344,Bses Rajdhani Power,3.8,Power, Bangalore / Bengaluru ,22 other locations
1345,India Cements,3.8,Building Material, Bangalore / Bengaluru ,91 other locations
1346,Bitwise Solutions,3.7,IT Services & Consulting, Bangalore / Bengaluru ,9 other locations
1347,Reliance BP Mobility,3.6,Oil & Gas, Bangalore / Bengaluru ,101 other locations
1348,OLX,3.8,Internet, Bangalore / Bengaluru ,56 other locations
1349,ESL Steel,3.8,Iron & Steel, Bangalore / Bengaluru ,24 other locations
1350,Sharda Motor Industries,3.8,Auto Components, Bangalore / Bengaluru ,27 other locations
1351,Amadeus,3.7,Software Product, Bangalore / Bengaluru ,14 other locations
1352,Veradigm,3.8,Software Product, Bangalore / Bengaluru ,9 other locations
1353,Dineshchandra R. Agrawal Infracon,4.0,Engineering & Construction, Bangalore / Bengaluru ,79 other locations
1354,Mott MacDonald,4.0,Management Consulting, Bangalore / Bengaluru ,49 other locations
1355,Vertex Customer Solutions,3.6,IT Services & Consulting, Bangalore / Bengaluru ,33 other locations
1356,Consero Global Solutions,3.5,Financial Services, Bangalore / Bengaluru ,10 other locations
1357,Indusind Marketing & Financial Services,3.7,Financial Services, Bangalore / Bengaluru ,269 other locations
1358,Vaaman Engineers,3.8,Engineering & Construction, Bangalore / Bengaluru ,45 other locations
1359,Galfar,4.0,Engineering & Construction, Bangalore / Bengaluru ,41 other locations
1360,ffreedom app,3.5,Internet, Bangalore / Bengaluru ,27 other locations
1361,Wapcos,3.3,Engineering & Construction, Bangalore / Bengaluru ,145 other locations
1362,VA Tech Wabag,3.8,Waste Management, Bangalore / Bengaluru ,53 other locations
1363,National Informatics Centre,3.9,Government, Bangalore / Bengaluru ,77 other locations
1364,Bunge India,4.0,Food Processing, Bangalore / Bengaluru ,69 other locations
1365,Integreon,3.2,BPO, Bangalore / Bengaluru ,12 other locations
1366,JM Financial,3.8,Financial Services, Bangalore / Bengaluru ,66 other locations
1367,Exicom,4.0,Semiconductors, Bangalore / Bengaluru ,32 other locations
1368,CMS Computers Limited (INDIA),3.7,IT Services & Consulting, Bangalore / Bengaluru ,76 other locations
1369,EMERSON PROCESS MANAGEMENT,4.1,Industrial Automation, Bangalore / Bengaluru ,31 other locations
1370,Primus Global Technologies,3.8,IT Services & Consulting, Bangalore / Bengaluru ,28 other locations
1371,Sun Life Financial,3.8,Financial Services, Bangalore / Bengaluru ,13 other locations
1372,LifeCell International,3.4,Biotechnology, Bangalore / Bengaluru ,76 other locations
1373,UnitedLex,2.8,Analytics & KPO, Bangalore / Bengaluru ,12 other locations
1374,ManipalCigna Health Insurance,3.7,Insurance, Bangalore / Bengaluru ,131 other locations
1375,Zee Entertainment Enterprises,3.5,Media & Entertainment, Bangalore / Bengaluru ,35 other locations
1376,Isuzu Motors,4.1,Automobile, Bangalore / Bengaluru ,38 other locations
1377,Religare,3.7,Financial Services, Bangalore / Bengaluru ,97 other locations
1378,GirnarSoft,3.6,IT Services & Consulting, Bangalore / Bengaluru ,53 other locations
1379,Lavender Technology,4.9,IT Services & Consulting, Bangalore / Bengaluru ,8 other locations
1380,Livguard,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,86 other locations
1381,Rackspace,3.7,IT Services & Consulting, Bangalore / Bengaluru ,15 other locations
1382,Adidas,3.9,Fashion & Textile, Bangalore / Bengaluru ,70 other locations
1383,Wipro Digital,3.6,IT Services & Consulting, Bangalore / Bengaluru ,29 other locations
1384,Ugro Capital,3.7,NBFC, Bangalore / Bengaluru ,158 other locations
1385,Steel Authority Of India,4.0,Iron & Steel, Bangalore / Bengaluru ,48 other locations
1386,Smollan Group,3.9,Marketing & Advertising, Bangalore / Bengaluru ,138 other locations
1387,Boeing,3.8,Aviation, Bangalore / Bengaluru ,12 other locations
1388,Greenply,3.8,Building Material, Bangalore / Bengaluru ,94 other locations
1389,DuPont,4.2,Waste Management, Bangalore / Bengaluru ,47 other locations
1390,Celebal Technologies,3.0,IT Services & Consulting, Bangalore / Bengaluru ,23 other locations
1391,Biba Apparels,3.5,Fashion & Textile, Bangalore / Bengaluru ,97 other locations
1392,Expleo Solutions,3.5,IT Services & Consulting, Bangalore / Bengaluru ,16 other locations
1393,V-Trans,3.8,Logistics, Bangalore / Bengaluru ,91 other locations
1394,XcelServ Solutions,4.4,IT Services & Consulting, Bangalore / Bengaluru ,33 other locations
1395,ASG Eye Hospital,3.5,Healthcare, Bangalore / Bengaluru ,75 other locations
1396,Z X Learning,4.4,EdTech, Bangalore / Bengaluru ,89 other locations
1397,Molex,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,17 other locations
1398,uFaber,2.2,Education & Training, Bangalore / Bengaluru ,24 other locations
1399,Care Hospital,4.0,Healthcare, Bangalore / Bengaluru ,41 other locations
1400,Sykes Business Services Of India,3.3,BPO, Bangalore / Bengaluru ,17 other locations
1401,Lenovo,4.0,Consumer Electronics & Appliances, Bangalore / Bengaluru ,83 other locations
1402,NecLife,3.6,Pharma, Bangalore / Bengaluru ,30 other locations
1403,RITES,3.9,Engineering & Construction, Bangalore / Bengaluru ,86 other locations
1404,McKinsey & Company,3.8,Management Consulting, Bangalore / Bengaluru ,25 other locations
1405,Google Operations Center,3.6,BPO, Bangalore / Bengaluru ,16 other locations
1406,BDO India LLP,3.3,Accounting & Auditing, Bangalore / Bengaluru ,35 other locations
1407,Embibe,3.4,EdTech, Bangalore / Bengaluru ,20 other locations
1408,LG Soft India,2.9,IT Services & Consulting, Bangalore / Bengaluru ,15 other locations
1409,BSH Home Appliances Group,3.9,Consumer Electronics & Appliances, Bangalore / Bengaluru ,56 other locations
1410,Bikanervala,3.9,FMCG, Bangalore / Bengaluru ,69 other locations
1411,Mitsubishi Electric India,4.2,Electronics Manufacturing, Bangalore / Bengaluru ,51 other locations
1412,Ag Industries,4.0,Auto Components, Bangalore / Bengaluru ,32 other locations
1413,Turtlemint,3.6,Internet, Bangalore / Bengaluru ,113 other locations
1414,TCNS Clothing Company,4.1,Fashion & Textile, Bangalore / Bengaluru ,108 other locations
1415,Rentokil Pest Control,3.5,Facility Management Services, Bangalore / Bengaluru ,109 other locations
1416,Kurlon,4.3,Furniture & Furnishing, Bangalore / Bengaluru ,88 other locations
1417,Redcliffe Labs,3.9,Healthcare, Bangalore / Bengaluru ,83 other locations
1418,Aisin Automotive Haryana,4.2,Auto Components, Bangalore / Bengaluru ,28 other locations
1419,Medreich,3.9,Pharma, Bangalore / Bengaluru ,14 other locations
1420,Nvidia,3.5,Hardware & Networking, Bangalore / Bengaluru ,19 other locations
1421,Samunnati,4.5,NBFC, Bangalore / Bengaluru ,61 other locations
1422,Stellantis,3.4,Automobile, Bangalore / Bengaluru ,16 other locations
1423,Toppr,3.4,EdTech, Bangalore / Bengaluru ,42 other locations
1424,Padget Electronics,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,14 other locations
1425,Raychem RPG,3.7,Electrical Equipment, Bangalore / Bengaluru ,32 other locations
1426,Transrail Lighting,4.0,Engineering & Construction, Bangalore / Bengaluru ,94 other locations
1427,Tavant Technologies,3.9,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
1428,B. G. Shirke Construction Technology,4.2,Engineering & Construction, Bangalore / Bengaluru ,26 other locations
1429,Mindsprint,3.6,IT Services & Consulting, Bangalore / Bengaluru ,10 other locations
1430,The Akshaya Patra Foundation,4.3,Non-Profit, Bangalore / Bengaluru ,66 other locations
1431,Transsion,3.9,Consumer Electronics & Appliances, Bangalore / Bengaluru ,63 other locations
1432,Mynd Solutions Private,3.6,BPO, Bangalore / Bengaluru ,33 other locations
1433,Writer Information Management Services,3.2,BPO, Bangalore / Bengaluru ,67 other locations
1434,AI Airport Services,3.3,Aviation, Bangalore / Bengaluru ,59 other locations
1435,Delta Electronics,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,43 other locations
1436,Experis IT,2.9,Recruitment, Bangalore / Bengaluru ,35 other locations
1437,Thriveni Earthmovers,4.0,Metals & Mining, Bangalore / Bengaluru ,44 other locations
1438,HSBC Bank,3.9,Banking, Bangalore / Bengaluru ,38 other locations
1439,Bristlecone,3.6,IT Services & Consulting, Bangalore / Bengaluru ,15 other locations
1440,HRH Next Services,2.9,BPO, Bangalore / Bengaluru ,23 other locations
1441,Goodyear,3.6,Auto Components, Bangalore / Bengaluru ,64 other locations
1442,Csc E Governance Services,3.8,Government, Bangalore / Bengaluru ,201 other locations
1443,Titan Eye Plus,4.1,Other, Bangalore / Bengaluru ,131 other locations
1444,Flash Electronics,3.6,Electronics Manufacturing, Bangalore / Bengaluru ,23 other locations
1445,Ramky Infrastructure,4.2,Engineering & Construction, Bangalore / Bengaluru ,51 other locations
1446,Koch Business Solutions,3.2,IT Services & Consulting, Bangalore / Bengaluru ,11 other locations
1447,Bahwan CyberTek,3.4,IT Services & Consulting, Bangalore / Bengaluru ,21 other locations
1448,Volkswagen Group Technology Solution,3.9,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
1449,Gartner,3.8,Management Consulting, Bangalore / Bengaluru ,18 other locations
1450,NSB Bpo Solutions,2.9,BPO, Bangalore / Bengaluru ,84 other locations
1451,Wuerth,3.5,Industrial Machinery, Bangalore / Bengaluru ,65 other locations
1452,Visteon,3.2,Auto Components, Bangalore / Bengaluru ,21 other locations
1453,Caparo Engineering India,4.0,Auto Components, Bangalore / Bengaluru ,34 other locations
1454,Apple,4.3,Consumer Electronics & Appliances, Bangalore / Bengaluru ,104 other locations
1455,Moglix,3.3,Internet, Bangalore / Bengaluru ,38 other locations
1456,North East Small Finance Bank,3.6,Banking, Bangalore / Bengaluru ,92 other locations
1457,Bharat Serums and Vaccines,4.0,Pharma, Bangalore / Bengaluru ,65 other locations
1458,URC Construction,3.7,Engineering & Construction, Bangalore / Bengaluru ,49 other locations
1459,Bisk Farm,4.0,Food Processing, Bangalore / Bengaluru ,132 other locations
1460,Healthians,4.2,Internet, Bangalore / Bengaluru ,47 other locations
1461,Micro Turners,3.8,Auto Components, Bangalore / Bengaluru ,42 other locations
1462,Writer Corporation,3.4,Logistics, Bangalore / Bengaluru ,84 other locations
1463,Asb International,3.6,Industrial Machinery, Bangalore / Bengaluru ,23 other locations
1464,Aurigo Software Technologies,4.6,Software Product, Bangalore / Bengaluru ,5 other locations
1465,TTK Prestige,3.8,Consumer Electronics & Appliances, Bangalore / Bengaluru ,82 other locations
1466,Genus Power Infrastructures,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,83 other locations
1467,Razorpay,3.4,FinTech, Bangalore / Bengaluru ,26 other locations
1468,Future Supply Chain Solutions,4.3,Logistics, Bangalore / Bengaluru ,70 other locations
1469,Home First Finance Company India,3.6,NBFC, Bangalore / Bengaluru ,101 other locations
1470,Cohesity,3.8,Software Product, Bangalore / Bengaluru ,47 other locations
1471,Patel Engineering,4.0,Engineering & Construction, Bangalore / Bengaluru ,67 other locations
1472,Ascendion,3.4,IT Services & Consulting, Bangalore / Bengaluru ,16 other locations
1473,Infor Global Solution,3.9,Software Product, Bangalore / Bengaluru ,9 other locations
1474,Snapdeal,3.8,Internet, Bangalore / Bengaluru ,31 other locations
1475,LEAP India Limited,4.6,Packaging, Bangalore / Bengaluru ,47 other locations
1476,Government of India,4.2,Government, Bangalore / Bengaluru ,159 other locations
1477,Eastman Auto and Power Limited,3.9,Electronics Manufacturing, Bangalore / Bengaluru ,69 other locations
1478,Ness Digital Engineering,3.3,IT Services & Consulting, Bangalore / Bengaluru ,11 other locations
1479,Orient Cement,4.4,Building Material, Bangalore / Bengaluru ,70 other locations
1480,ChannelPlay,3.8,Marketing & Advertising, Bangalore / Bengaluru ,92 other locations
1481,Diebold Nixdorf,3.6,Software Product, Bangalore / Bengaluru ,44 other locations
1482,Medtronic,3.9,Medical Equipment, Bangalore / Bengaluru ,45 other locations
1483,NextComm Corporation,4.8,Software Product, Bangalore / Bengaluru ,8 other locations
1484,Redington,4.0,Hardware & Networking, Bangalore / Bengaluru ,48 other locations
1485,IHG,3.6,Hospitality, Bangalore / Bengaluru ,46 other locations
1486,Livpure,3.8,Consumer Electronics & Appliances, Bangalore / Bengaluru ,81 other locations
1487,Nippon Koei India,4.8,Engineering & Construction, Bangalore / Bengaluru ,64 other locations
1488,Cotiviti,3.6,Analytics & KPO, Bangalore / Bengaluru ,10 other locations
1489,Wolters Kluwer,3.8,Software Product, Bangalore / Bengaluru ,16 other locations
1490,PPG Asian Paints,3.9,Chemicals, Bangalore / Bengaluru ,56 other locations
1491,Central Bank of India,3.9,Banking, Bangalore / Bengaluru ,195 other locations
1492,DAV Public School,3.9,Education & Training, Bangalore / Bengaluru ,153 other locations
1493,TVS Electronics,3.7,Electronics Manufacturing, Bangalore / Bengaluru ,72 other locations
1494,Keventer,3.8,FMCG, Bangalore / Bengaluru ,64 other locations
1495,Radico Khaitan,4.1,Beverage, Bangalore / Bengaluru ,76 other locations
1496,YOKOGAWA,3.8,Industrial Automation, Bangalore / Bengaluru ,23 other locations
1497,Surya Roshni,4.1,Building Material, Bangalore / Bengaluru ,73 other locations
1498,Kutumbh Care,4.0,Recruitment, Bangalore / Bengaluru ,162 other locations
1499,BASF,4.2,Chemicals, Bangalore / Bengaluru ,91 other locations
1500,Solv,3.6,Internet, Bangalore / Bengaluru ,140 other locations
1501,CtrlS,3.6,IT Services & Consulting, Bangalore / Bengaluru ,17 other locations
1502,Housing.com,3.5,Internet, Bangalore / Bengaluru ,42 other locations
1503,L&T Power,3.9,Power, Bangalore / Bengaluru ,97 other locations
1504,Emami Agrotech,3.9,Food Processing, Bangalore / Bengaluru ,65 other locations
1505,PrimEra Medical Technologies,3.6,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
1506,SG Analytics,2.6,Analytics & KPO, Bangalore / Bengaluru ,12 other locations
1507,Triveni Engineering & Industries,4.1,Food Processing, Bangalore / Bengaluru ,58 other locations
1508,Nephroplus,3.8,Healthcare, Bangalore / Bengaluru ,110 other locations
1509,VRL Logistics,3.7,Logistics, Bangalore / Bengaluru ,116 other locations
1510,Tredence,3.4,IT Services & Consulting, Bangalore / Bengaluru ,9 other locations
1511,Cogoport,3.2,Internet, Bangalore / Bengaluru ,13 other locations
1512,Nomura Holdings,3.7,Investment Banking / Venture Capital / Private Equity, Bangalore / Bengaluru ,11 other locations
1513,Vizag Steel,4.0,Iron & Steel, Bangalore / Bengaluru ,29 other locations
1514,Lionbridge Technologies,3.6,Content Development, Bangalore / Bengaluru ,14 other locations
1515,R.V.R. PROJECTS,3.9,Engineering & Construction, Bangalore / Bengaluru ,65 other locations
1516,Blue Yonder,3.6,Software Product, Bangalore / Bengaluru ,13 other locations
1517,Quislex Legal Services,4.0,Legal, Bangalore / Bengaluru ,11 other locations
1518,Dhanuka Agritech,3.7,Agro Chemicals, Bangalore / Bengaluru ,108 other locations
1519,Osource Global,3.5,BPO, Bangalore / Bengaluru ,25 other locations
1520,PeopleStrong,3.4,Recruitment, Bangalore / Bengaluru ,20 other locations
1521,EPL Limited,3.7,Packaging, Bangalore / Bengaluru ,35 other locations
1522,Dodla Dairy,4.2,Food Processing, Bangalore / Bengaluru ,72 other locations
1523,Sandvik Asia,4.0,Industrial Machinery, Bangalore / Bengaluru ,37 other locations
1524,Videocon d2h,3.9,Internet, Bangalore / Bengaluru ,117 other locations
1525,Qatar Airways,3.5,Aviation, Bangalore / Bengaluru ,28 other locations
1526,Technotask Business Solutions,3.6,BPO, Bangalore / Bengaluru ,20 other locations
1527,Autoliv,4.0,Auto Components, Bangalore / Bengaluru ,22 other locations
1528,Trianz,3.4,IT Services & Consulting, Bangalore / Bengaluru ,8 other locations
1529,MPS Limited,3.5,Content Development, Bangalore / Bengaluru ,23 other locations
1530,R.S. Infraprojects,4.0,Engineering & Construction, Bangalore / Bengaluru ,94 other locations
1531,Y-Axis Overseas Careers,3.7,Other, Bangalore / Bengaluru ,17 other locations
1532,Ingram Micro,3.6,IT Services & Consulting, Bangalore / Bengaluru ,48 other locations
1533,Bridgestone - Global Capability Center,4.0,Auto Components, Bangalore / Bengaluru ,60 other locations
1534,Saint Gobain Glass,3.8,Building Material, Bangalore / Bengaluru ,57 other locations
1535,Leverage Edu,4.1,EdTech, Bangalore / Bengaluru ,21 other locations
1536,Orient Technologies,3.6,IT Services & Consulting, Bangalore / Bengaluru ,49 other locations
1537,TIAA Global Business Services,3.7,Financial Services, Bangalore / Bengaluru ,10 other locations
1538,PCBL Chemical Limited,4.0,Petrochemicals, Bangalore / Bengaluru ,24 other locations
1539,Patel Infrastructure Limited,3.9,Engineering & Construction, Bangalore / Bengaluru ,56 other locations
1540,Epicenter Technologies,3.3,BPO, Bangalore / Bengaluru ,8 other locations
1541,BankBazaar,3.3,FinTech, Bangalore / Bengaluru ,16 other locations
1542,Corteva Agriscience,4.2,Agro Chemicals, Bangalore / Bengaluru ,104 other locations
1543,Office Beacon,4.6,BPO, Bangalore / Bengaluru ,19 other locations
1544,Marlabs,3.5,IT Services & Consulting, Bangalore / Bengaluru ,12 other locations
1545,Mahindra Integrated Business Solutions,3.5,BPO, Bangalore / Bengaluru ,83 other locations
1546,Lohia Corp,3.9,Industrial Machinery, Bangalore / Bengaluru ,21 other locations
1547,Optimum Infosystem,3.2,IT Services & Consulting, Bangalore / Bengaluru ,16 other locations
1548,Progressive Infovision,3.8,Recruitment, Bangalore / Bengaluru ,77 other locations
1549,ReSource Pro,3.8,BPO, Bangalore / Bengaluru ,9 other locations
1550,Capco Technologies,3.7,IT Services & Consulting, Bangalore / Bengaluru ,17 other locations
1551,Alshaya Group,3.8,Retail, Bangalore / Bengaluru ,29 other locations
1552,Tata Power Delhi Distribution,3.7,Power, Bangalore / Bengaluru ,34 other locations
1553,JSW Energy,4.1,Power, Bangalore / Bengaluru ,70 other locations
1554,Data Entry,4.3,BPO, Bangalore / Bengaluru ,112 other locations
1555,Quality Austria Central Asia,3.5,Other, Bangalore / Bengaluru ,74 other locations
1556,TransUnion,3.7,Financial Services, Bangalore / Bengaluru ,9 other locations
1557,Nihilent,3.2,IT Services & Consulting, Bangalore / Bengaluru ,8 other locations
1558,Neurealm,3.4,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
1559,SMC Global Securities,3.4,Financial Services, Bangalore / Bengaluru ,86 other locations
1560,Fiat India Automobiles,3.6,Automobile, Bangalore / Bengaluru ,22 other locations
1561,Pennar Industries,3.4,Engineering & Construction, Bangalore / Bengaluru ,30 other locations
1562,Wissen Infotech,3.5,IT Services & Consulting, Bangalore / Bengaluru ,15 other locations
1563,Yatra,3.3,Travel & Tourism, Bangalore / Bengaluru ,20 other locations
1564,DeHaat,3.6,Internet, Bangalore / Bengaluru ,115 other locations
1565,Times Group,3.7,Printing & Publishing, Bangalore / Bengaluru ,48 other locations
1566,TCI Express,3.9,Logistics, Bangalore / Bengaluru ,80 other locations
1567,My Home Industries,4.0,Building Material, Bangalore / Bengaluru ,70 other locations
1568,The Lalit,3.6,Hospitality, Bangalore / Bengaluru ,30 other locations
1569,Ferrero,3.9,Food Processing, Bangalore / Bengaluru ,101 other locations
1570,Sintex BAPL,3.6,Petrochemicals, Bangalore / Bengaluru ,69 other locations
1571,HCL Healthcare,4.6,Healthcare, Bangalore / Bengaluru ,40 other locations
1572,Magic Edtech,3.6,IT Services & Consulting, Bangalore / Bengaluru ,11 other locations
1573,Kissht Finance,3.8,FinTech, Bangalore / Bengaluru ,84 other locations
1574,Mount Litera Zee School,3.7,Education & Training, Bangalore / Bengaluru ,124 other locations
1575,NoBrokerHood,2.8,Software Product, Bangalore / Bengaluru ,32 other locations
1576,CJ Darcl Logistics Limited,4.0,Logistics, Bangalore / Bengaluru ,82 other locations
1577,Tejas Networks,3.8,Hardware & Networking, Bangalore / Bengaluru ,34 other locations
1578,Encore Capital Group,3.9,IT Services & Consulting, Bangalore / Bengaluru ,4 other locations
1579,Krsnaa Diagnostics,3.7,Healthcare, Bangalore / Bengaluru ,96 other locations
1580,CSC,3.5,Financial Services, Bangalore / Bengaluru ,22 other locations
1581,Inspirisys Solution,3.7,IT Services & Consulting, Bangalore / Bengaluru ,54 other locations
1582,Crowne Plaza,4.1,Hospitality, Bangalore / Bengaluru ,37 other locations
1583,RealPage,3.6,Software Product, Bangalore / Bengaluru ,9 other locations
1584,Talentpro,3.8,Recruitment, Bangalore / Bengaluru ,125 other locations
1585,Petpooja,3.9,Software Product, Bangalore / Bengaluru ,62 other locations
1586,Electrotherm,4.2,Iron & Steel, Bangalore / Bengaluru ,40 other locations
1587,Welspun Corp,4.0,Iron & Steel, Bangalore / Bengaluru ,29 other locations
1588,Forbes Marshall,3.9,Industrial Machinery, Bangalore / Bengaluru ,24 other locations
1589,InternEzy,4.9,EdTech, Bangalore / Bengaluru ,5 other locations
1590,Continental,3.6,Auto Components, Bangalore / Bengaluru ,50 other locations
1591,NRB Bearings,4.1,Auto Components, Bangalore / Bengaluru ,22 other locations
1592,NICE,3.5,Software Product, Bangalore / Bengaluru ,15 other locations
1593,ANAROCK Property Consultants,3.5,Real Estate, Bangalore / Bengaluru ,31 other locations
1594,B.L. Kashyap & Sons,3.8,Engineering & Construction, Bangalore / Bengaluru ,26 other locations
1595,Elite Elevators,4.1,Industrial Machinery, Bangalore / Bengaluru ,41 other locations
1596,ICA Edu Skills,3.8,Education & Training, Bangalore / Bengaluru ,120 other locations
1597,JoulestoWatts Business Solutions,3.5,IT Services & Consulting, Bangalore / Bengaluru ,16 other locations
1598,Magic Bus India Foundation,3.8,Non-Profit, Bangalore / Bengaluru ,74 other locations
1599,Vikram Solar,3.6,Power, Bangalore / Bengaluru ,43 other locations
1600,Carrier,3.7,Industrial Machinery, Bangalore / Bengaluru ,51 other locations
1601,Ramboll,4.0,Engineering & Construction, Bangalore / Bengaluru ,31 other locations
1602,GKN,3.8,Industrial Automation, Bangalore / Bengaluru ,28 other locations
1603,Philips Innovation Campus,3.7,Software Product, Bangalore / Bengaluru ,20 other locations
1604,3M,4.0,Electronics Manufacturing, Bangalore / Bengaluru ,54 other locations
1605,Khazana Jewellery,3.9,Jewellery, Bangalore / Bengaluru ,52 other locations
1606,Ebixcash Global Services,3.2,BPO, Bangalore / Bengaluru ,40 other locations
1607,Varthana,4.0,NBFC, Bangalore / Bengaluru ,80 other locations
1608,Narayana e-Techno School,3.7,Education & Training, Bangalore / Bengaluru ,99 other locations
1609,Turbo Energy,4.2,Auto Components, Bangalore / Bengaluru ,26 other locations
1610,Hitachi Systems Micro Clinic,4.0,IT Services & Consulting, Bangalore / Bengaluru ,79 other locations
1611,Surin Automotive,3.8,Industrial Machinery, Bangalore / Bengaluru ,22 other locations
1612,Corporate Infotech,3.7,IT Services & Consulting, Bangalore / Bengaluru ,52 other locations
1613,Allcargo Logistics,3.7,Logistics, Bangalore / Bengaluru ,66 other locations
1614,Hetero Healthcare,3.6,Pharma, Bangalore / Bengaluru ,76 other locations
1615,Suraksha Diagnostic,3.7,Healthcare, Bangalore / Bengaluru ,35 other locations
1616,TVS Eurogrip,3.6,Auto Components, Bangalore / Bengaluru ,81 other locations
1617,Careon Healthcare Solutions,3.8,Medical Equipment, Bangalore / Bengaluru ,14 other locations
1618,MothersonSumi INfotech & Designs,3.4,IT Services & Consulting, Bangalore / Bengaluru ,18 other locations
1619,Shivam Autotech,3.6,Auto Components, Bangalore / Bengaluru ,22 other locations
1620,Danfoss Industries,3.9,Industrial Machinery, Bangalore / Bengaluru ,21 other locations
1621,Gainwell Commosales,4.1,Industrial Machinery, Bangalore / Bengaluru ,81 other locations
1622,Trigent Software,3.3,IT Services & Consulting, Bangalore / Bengaluru ,31 other locations
1623,Impetus Technologies,3.4,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
1624,Emids Technologies Limited,3.6,IT Services & Consulting, Bangalore / Bengaluru ,9 other locations
1625,Varun Motors,3.8,Automobile, Bangalore / Bengaluru ,42 other locations
1626,Netmeds.com,3.8,Internet, Bangalore / Bengaluru ,125 other locations
1627,Airports Authority of India,4.1,Aviation, Bangalore / Bengaluru ,89 other locations
1628,Okaya Power,3.7,Electrical Equipment, Bangalore / Bengaluru ,89 other locations
1629,FCC Clutch,3.8,Auto Components, Bangalore / Bengaluru ,26 other locations
1630,Avalon Technologies,3.8,Electronics Manufacturing, Bangalore / Bengaluru ,16 other locations
1631,Collegedunia,2.9,Internet, Bangalore / Bengaluru ,28 other locations
1632,TDS Lithium-Ion Battery,4.2,Auto Components, Bangalore / Bengaluru ,20 other locations
1633,ShareChat,3.6,Internet, Bangalore / Bengaluru ,42 other locations
1634,Me n Moms,4.2,Retail, Bangalore / Bengaluru ,65 other locations
1635,Family Health Plan,3.7,Insurance, Bangalore / Bengaluru ,37 other locations
1636,Pyramid IT Consulting,3.0,Recruitment, Bangalore / Bengaluru ,24 other locations
1637,Reliance Jewels,3.9,Jewellery, Bangalore / Bengaluru ,131 other locations
1638,Suroj Buildcon,4.1,Engineering & Construction, Bangalore / Bengaluru ,44 other locations
1639,ACKO,3.5,Insurance, Bangalore / Bengaluru ,13 other locations
1640,ITC Limited Foods Division,3.9,Food Processing, Bangalore / Bengaluru ,75 other locations
1641,Dr. Batras' Positive Health Clinic,3.7,Healthcare, Bangalore / Bengaluru ,87 other locations
1642,HDFC Asset Management Company,4.1,Financial Services, Bangalore / Bengaluru ,139 other locations
1643,South Indian Bank,3.3,Banking, Bangalore / Bengaluru ,83 other locations
1644,Geojit Financial Services,3.3,Financial Services, Bangalore / Bengaluru ,136 other locations
1645,Sapphire Foods India,3.8,Hospitality, Bangalore / Bengaluru ,64 other locations
1646,UKB Electronics Limited,3.6,Electronics Manufacturing, Bangalore / Bengaluru ,23 other locations
1647,Columbia Asia,4.6,Healthcare, Bangalore / Bengaluru ,19 other locations
1648,NetConnectGlobal,3.1,IT Services & Consulting, Bangalore / Bengaluru ,43 other locations
1649,ThoughtWorks,3.9,IT Services & Consulting, Bangalore / Bengaluru ,11 other locations
1650,Nucleus Software Exports,3.4,Software Product, Bangalore / Bengaluru ,12 other locations
1651,Central Reserve Police Force,4.6,Government, Bangalore / Bengaluru ,96 other locations
1652,Global Healthcare Billing Partners,3.4,BPO, Bangalore / Bengaluru ,14 other locations
1653,CSM Technologies,4.0,IT Services & Consulting, Bangalore / Bengaluru ,22 other locations
1654,Ugam Solution,3.5,IT Services & Consulting, Bangalore / Bengaluru ,14 other locations
