,company name,ratings,company_type,location,other_loc
810,Mando Automotive,4.0,Auto Components, Navi Mumbai ,21 other locations
811,Pizza Hut,4.0,Hospitality, Navi Mumbai ,128 other locations
812,Softenger,3.9,IT Services & Consulting, Navi Mumbai ,33 other locations
813,Fortrea Development India Private Limited,3.9,Clinical Research, Navi Mumbai ,10 other locations
814,Episource,3.9,IT Services & Consulting, Navi Mumbai ,20 other locations
815,VIP Industries,3.7,Retail, Navi Mumbai ,94 other locations
816,Gannon Dunkerley & Co.,3.3,Engineering & Construction, Navi Mumbai ,80 other locations
817,Everest Industries,3.8,Building Material, Navi Mumbai ,96 other locations
818,Amazon Web Services,3.8,IT Services & Consulting, Navi Mumbai ,63 other locations
819,Capacit'e Infraprojects,3.7,Engineering & Construction, Navi Mumbai ,35 other locations
820,LOREAL,3.8,Beauty & Personal Care, Navi Mumbai ,99 other locations
821,Lumina Datamatics,3.1,IT Services & Consulting, Navi Mumbai ,20 other locations
822,JSW Group,3.8,Iron & Steel, Navi Mumbai ,94 other locations
823,Pricol,3.9,Auto Components, Navi Mumbai ,32 other locations
824,Tikona Infinet,3.5,Telecom, Navi Mumbai ,46 other locations
825,Quantiphi Analytics Solutions Private Limited,3.1,IT Services & Consulting, Navi Mumbai ,17 other locations
826,FLSmidth,3.6,Industrial Machinery, Navi Mumbai ,24 other locations
827,General Mills,4.1,Food Processing, Navi Mumbai ,54 other locations
828,Financial Software & Systems,3.7,Software Product, Navi Mumbai ,32 other locations
829,Wonder Cement,4.2,Building Material, Navi Mumbai ,111 other locations
830,Jubilant Pharmova,3.7,Pharma, Navi Mumbai ,61 other locations
831,Jyothy Labs,4.1,FMCG, Navi Mumbai ,193 other locations
832,ÃÂÃÂÃÂÃÂ koda Auto Volkswagen,4.0,Automobile, Navi Mumbai ,46 other locations
833,Xebia,3.1,IT Services & Consulting, Navi Mumbai ,20 other locations
834,Siemens Energy,4.1,Power, Navi Mumbai ,49 other locations
835,Aircel,4.6,Telecom, Navi Mumbai ,115 other locations
836,MasterCard,3.9,FinTech, Navi Mumbai ,14 other locations
837,Yokohama Off-Highway Tires,3.7,Auto Components, Navi Mumbai ,38 other locations
838,J B Chemicals And Pharmaceuticals,3.9,Pharma, Navi Mumbai ,92 other locations
839,Pramerica Life Insurance,3.7,Insurance, Navi Mumbai ,124 other locations
840,Shriram General Insurance,3.5,Insurance, Navi Mumbai ,199 other locations
841,KEI Industries,4.2,Electrical Equipment, Navi Mumbai ,100 other locations
842,Reliance Power,4.1,Power, Navi Mumbai ,41 other locations
843,Signify,3.5,Consumer Electronics & Appliances, Navi Mumbai ,82 other locations
844,Jaro Education,3.3,EdTech, Navi Mumbai ,23 other locations
845,Nippon Life India Asset Management,4.6,Financial Services, Navi Mumbai ,183 other locations
846,VeeTechnologies,3.8,IT Services & Consulting, Navi Mumbai ,39 other locations
847,Amazon Sellers Services,4.0,Internet, Navi Mumbai ,67 other locations
848,Aristo Pharmaceuticals,4.0,Pharma, Navi Mumbai ,106 other locations
849,ICCS,3.0,BPO, Navi Mumbai ,31 other locations
850,Naukri,4.2,Internet, Navi Mumbai ,72 other locations
851,Marsh McLennan,3.9,Management Consulting, Navi Mumbai ,25 other locations
852,Apotex Research,3.8,Pharma, Navi Mumbai ,14 other locations
853,Netscribes,2.6,Analytics & KPO, Navi Mumbai ,17 other locations
854,Godfrey Phillips India,4.0,FMCG, Navi Mumbai ,117 other locations
855,HomeLane,3.3,Architecture & Interior Design, Navi Mumbai ,35 other locations
856,Nityo Infotech,3.3,IT Services & Consulting, Navi Mumbai ,31 other locations
857,Aviva Life Insurance India,3.5,Insurance, Navi Mumbai ,120 other locations
858,Adani Enterprises,3.7,Metals & Mining, Navi Mumbai ,76 other locations
859,AJIO,3.6,Internet, Navi Mumbai ,200 other locations
860,Test Yantra Software Solutions,3.0,IT Services & Consulting, Navi Mumbai ,19 other locations
861,Skipper,3.6,Industrial Machinery, Navi Mumbai ,88 other locations
862,Experis IT,3.0,Recruitment, Navi Mumbai ,36 other locations
863,Knight Frank,4.0,Real Estate, Navi Mumbai ,49 other locations
864,Bosch Chassis Systems,4.1,Auto Components, Navi Mumbai ,24 other locations
865,Egis  India Consulting Engineers,4.2,Engineering & Construction, Navi Mumbai ,112 other locations
866,Bayer,4.0,Pharma, Navi Mumbai ,114 other locations
867,Volkswagen,4.1,Automobile, Navi Mumbai ,103 other locations
868,Deepak Fertilisers and Petrochemicals,4.1,Chemicals, Navi Mumbai ,58 other locations
869,Schlumberger,3.8,Oil & Gas, Navi Mumbai ,36 other locations
870,Navayuga Engineering Company,3.9,Engineering & Construction, Navi Mumbai ,72 other locations
871,Re Sustainability Limited,3.8,Waste Management, Navi Mumbai ,84 other locations
872,OCS Group,4.1,Facility Management Services, Navi Mumbai ,57 other locations
873,Tata Chemicals,3.9,Chemicals, Navi Mumbai ,85 other locations
874,Updater Services,3.7,Facility Management Services, Navi Mumbai ,100 other locations
875,HT Media,3.1,Media & Entertainment, Navi Mumbai ,43 other locations
876,Alok Industries,3.6,Fashion & Textile, Navi Mumbai ,34 other locations
877,Marks & Spencer,3.9,Retail, Navi Mumbai ,60 other locations
878,CIEL HR,4.0,Recruitment, Navi Mumbai ,103 other locations
879,Vijay Sales,4.2,Retail, Navi Mumbai ,52 other locations
880,ACL Digital,3.6,IT Services & Consulting, Navi Mumbai ,26 other locations
881,National Payments Corporation of India,3.8,FinTech, Navi Mumbai ,11 other locations
882,Parekh Integrated Services,4.1,Logistics, Navi Mumbai ,75 other locations
883,C.R.I. Pumps,3.9,Industrial Machinery, Navi Mumbai ,68 other locations
884,Precision Infomatic M Pvt Ltd,3.8,IT Services & Consulting, Navi Mumbai ,91 other locations
885,Consolidated Contractors,4.5,Engineering & Construction, Navi Mumbai ,56 other locations
886,Serco,4.3,Analytics & KPO, Navi Mumbai ,40 other locations
887,Future Focus Infotech,3.4,IT Services & Consulting, Navi Mumbai ,58 other locations
888,Mahindra First Choice Wheels,3.8,Internet, Navi Mumbai ,119 other locations
889,Commonwealth Bank of Australia,2.9,Financial Services, Navi Mumbai ,14 other locations
890,LEAD School,3.3,EdTech, Navi Mumbai ,104 other locations
891,Bechtel,3.9,Engineering & Construction, Navi Mumbai ,31 other locations
892,Tata Starbucks,4.0,Hospitality, Navi Mumbai ,55 other locations
893,Athena BPO,3.3,BPO, Navi Mumbai ,37 other locations
894,National Health Mission,3.4,Healthcare, Navi Mumbai ,278 other locations
895,JSW Paints,3.8,Chemicals, Navi Mumbai ,164 other locations
896,Panacea Biotec,3.6,Biotechnology, Navi Mumbai ,70 other locations
897,H&M,3.9,Fashion & Textile, Navi Mumbai ,57 other locations
898,Ageas Federal Life Insurance,3.5,Insurance, Navi Mumbai ,124 other locations
899,Arvind Lifestyle Brands,4.0,Retail, Navi Mumbai ,87 other locations
900,Wakefit,4.0,Furniture & Furnishing, Navi Mumbai ,51 other locations
901,Nlb Services,3.6,Recruitment, Navi Mumbai ,21 other locations
902,Jaya Hind Industries,3.7,Auto Components, Navi Mumbai ,37 other locations
903,Mahindra Tractors,4.1,Automobile, Navi Mumbai ,129 other locations
904,WSP,4.2,Management Consulting, Navi Mumbai ,32 other locations
905,Apar Industries,4.0,Semiconductors, Navi Mumbai ,70 other locations
906,IDEMIA,3.8,Electronics Manufacturing, Navi Mumbai ,51 other locations
907,Rico Auto Industries,3.8,Auto Components, Navi Mumbai ,32 other locations
908,Porter,3.5,Internet, Navi Mumbai ,31 other locations
909,Punj Lloyd,4.0,Engineering & Construction, Navi Mumbai ,71 other locations
910,Parag Milk Foods,4.1,Food Processing, Navi Mumbai ,91 other locations
911,Tata Hitachi Construction Machinery,3.9,Industrial Machinery, Navi Mumbai ,75 other locations
912,Ups Logistics,3.6,Logistics, Navi Mumbai ,37 other locations
913,Bank of India,3.8,Banking, Navi Mumbai ,180 other locations
914,Impact Infotech Pvt. Ltd.,3.5,IT Services & Consulting, Navi Mumbai ,73 other locations
915,Fareportal,3.0,Internet, Navi Mumbai ,14 other locations
916,Royal Sundaram General Insurance,3.8,Insurance, Navi Mumbai ,104 other locations
917,Fedbank Financial Services,4.0,NBFC, Navi Mumbai ,160 other locations
918,Union Bank of India,3.8,Banking, Navi Mumbai ,149 other locations
919,FIITJEE,3.2,Education & Training, Navi Mumbai ,48 other locations
920,HP India,3.8,Consumer Electronics & Appliances, Navi Mumbai ,62 other locations
921,Duck Creek Technologies,4.6,Software Product, Navi Mumbai ,9 other locations
922,Wipro PARI,3.2,Industrial Automation, Navi Mumbai ,26 other locations
923,Zudio,3.9,Retail, Navi Mumbai ,135 other locations
924,Rohan Builders,4.1,Real Estate, Navi Mumbai ,70 other locations
925,Truhome Finance,3.6,Financial Services, Navi Mumbai ,156 other locations
926,Eris Lifesciences,3.6,Pharma, Navi Mumbai ,89 other locations
927,Ramco Systems,3.8,Software Product, Navi Mumbai ,29 other locations
928,Huhtamaki,4.0,Packaging, Navi Mumbai ,43 other locations
929,Freshworks,3.4,Software Product, Navi Mumbai ,47 other locations
930,Forever Living Products,4.3,Fitness & Wellness, Navi Mumbai ,98 other locations
931,Greaves Cotton,4.0,Auto Components, Navi Mumbai ,45 other locations
932,Metso,4.1,Metals & Mining, Navi Mumbai ,47 other locations
933,Bpo Convergence,3.4,BPO, Navi Mumbai ,39 other locations
934,Rodic Consultants,4.2,Engineering & Construction, Navi Mumbai ,133 other locations
935,Birla Opus Paints,4.0,Chemicals, Navi Mumbai ,236 other locations
936,Linde India,3.9,Chemicals, Navi Mumbai ,55 other locations
937,Artech Infosystems,3.3,Recruitment, Navi Mumbai ,21 other locations
938,Skill Lync,3.1,EdTech, Navi Mumbai ,17 other locations
939,Advik Hi Tech,3.7,Auto Components, Navi Mumbai ,29 other locations
940,Edubridge Learning,3.9,EdTech, Navi Mumbai ,63 other locations
941,Prama Hikvision India,3.6,Electronics Manufacturing, Navi Mumbai ,55 other locations
942,NTT,3.8,IT Services & Consulting, Navi Mumbai ,42 other locations
943,RR kabel,4.1,Electrical Equipment, Navi Mumbai ,114 other locations
944,Hitachi,4.0,Industrial Machinery, Navi Mumbai ,85 other locations
945,Rockwell Automation,3.6,Industrial Automation, Navi Mumbai ,22 other locations
946,RenewBuy,3.3,Internet, Navi Mumbai ,106 other locations
947,THE LEELA PALACES HOTELS & RESORTS,4.0,Hospitality, Navi Mumbai ,33 other locations
948,K Raheja Corp,4.2,Real Estate, Navi Mumbai ,18 other locations
949,Franklin Templeton Investments,3.9,Financial Services, Navi Mumbai ,32 other locations
950,Wipro Consumer Care & Lighting,3.7,FMCG, Navi Mumbai ,118 other locations
951,Engineers India,4.2,Engineering & Construction, Navi Mumbai ,84 other locations
952,Eveready Industries,3.8,Consumer Electronics & Appliances, Navi Mumbai ,109 other locations
953,PUMA,4.1,Fashion & Textile, Navi Mumbai ,101 other locations
954,Zydus Healthcare,3.9,Pharma, Navi Mumbai ,107 other locations
955,Pratap Technocrats,3.7,Telecom, Navi Mumbai ,121 other locations
956,Better.com,3.0,Financial Services, Navi Mumbai ,9 other locations
957,Careernet,3.5,Recruitment, Navi Mumbai ,23 other locations
958,Dunzo,3.5,Internet, Navi Mumbai ,21 other locations
959,Rallis India,4.1,Agro Chemicals, Navi Mumbai ,115 other locations
960,Zuventus Healthcare,3.8,Pharma, Navi Mumbai ,98 other locations
961,Prince Pipes & Fittings,4.2,Building Material, Navi Mumbai ,82 other locations
962,First Advantage,3.5,Recruitment, Navi Mumbai ,12 other locations
963,Toyo Engineering,4.0,Engineering & Construction, Navi Mumbai ,43 other locations
964,Waaree Energies,4.0,Power, Navi Mumbai ,52 other locations
965,Denave,3.5,Marketing & Advertising, Navi Mumbai ,68 other locations
966,JioStar,3.5,Media & Entertainment, Navi Mumbai ,43 other locations
967,Orion Edutech,3.1,EdTech, Navi Mumbai ,114 other locations
968,Progressive Infotech,3.3,IT Services & Consulting, Navi Mumbai ,66 other locations
969,Wipro Infrastructure Engineering,3.7,Industrial Machinery, Navi Mumbai ,38 other locations
970,Reliance Smart,4.1,Retail, Navi Mumbai ,249 other locations
971,Novac Technology Solutions,3.6,Software Product, Navi Mumbai ,25 other locations
972,Vastu Housing Finance,4.2,NBFC, Navi Mumbai ,168 other locations
973,Travel Food Services Ltd,4.0,Hospitality, Navi Mumbai ,35 other locations
974,Somany Ceramics,4.1,Building Material, Navi Mumbai ,81 other locations
975,1 India Family Mart,4.6,Retail, Navi Mumbai ,99 other locations
976,BDO,3.2,Accounting & Auditing, Navi Mumbai ,33 other locations
977,Samsung E&A,3.9,Engineering & Construction, Navi Mumbai ,47 other locations
978,BCD Travel,4.3,Travel & Tourism, Navi Mumbai ,11 other locations
979,BNP Paribas India Solutions,3.6,IT Services & Consulting, Navi Mumbai ,9 other locations
980,CADD Centre Training Services,4.0,Education & Training, Navi Mumbai ,134 other locations
981,Hitachi Digital Services,3.5,IT Services & Consulting, Navi Mumbai ,15 other locations
982,Allied Digital Services,3.1,IT Services & Consulting, Navi Mumbai ,56 other locations
983,McDermott International,4.2,Engineering & Construction, Navi Mumbai ,32 other locations
984,Central Industrial Security Force,4.3,Law Enforcement & Security, Navi Mumbai ,89 other locations
985,Assystem,3.4,Engineering & Construction, Navi Mumbai ,69 other locations
986,Universal Sompo General Insurance,4.3,Insurance, Navi Mumbai ,120 other locations
987,Mswipe Technologies,3.3,FinTech, Navi Mumbai ,99 other locations
988,Hilti,3.4,Industrial Machinery, Navi Mumbai ,47 other locations
989,ESL Steel,3.8,Iron & Steel, Navi Mumbai ,24 other locations
990,Reliance BP Mobility,3.6,Oil & Gas, Navi Mumbai ,101 other locations
991,Alivus Life Sciences,3.8,Pharma, Navi Mumbai ,22 other locations
992,Mott MacDonald,4.0,Management Consulting, Navi Mumbai ,49 other locations
993,Hapag-Lloyd,3.9,Ports & Shipping, Navi Mumbai ,16 other locations
994,Vaaman Engineers,3.8,Engineering & Construction, Navi Mumbai ,45 other locations
995,Vertex Customer Solutions,3.6,IT Services & Consulting, Navi Mumbai ,33 other locations
996,Galfar,4.0,Engineering & Construction, Navi Mumbai ,41 other locations
997,Integreon,3.2,BPO, Navi Mumbai ,12 other locations
998,VA Tech Wabag,3.8,Waste Management, Navi Mumbai ,53 other locations
999,National Informatics Centre,3.9,Government, Navi Mumbai ,77 other locations
1000,Bunge India,4.0,Food Processing, Navi Mumbai ,69 other locations
1001,JM Financial,3.8,Financial Services, Navi Mumbai ,66 other locations
1002,Exicom,4.0,Semiconductors, Navi Mumbai ,32 other locations
1003,CMS Computers Limited (INDIA),3.7,IT Services & Consulting, Navi Mumbai ,75 other locations
1004,EMERSON PROCESS MANAGEMENT,4.1,Industrial Automation, Navi Mumbai ,31 other locations
1005,Primus Global Technologies,3.8,IT Services & Consulting, Navi Mumbai ,28 other locations
1006,Deepak Nitrite,4.0,Chemicals, Navi Mumbai ,19 other locations
1007,India Japan Lighting,4.1,Auto Components, Navi Mumbai ,29 other locations
1008,TO THE NEW,3.6,IT Services & Consulting, Navi Mumbai ,19 other locations
1009,GirnarSoft,3.6,IT Services & Consulting, Navi Mumbai ,53 other locations
1010,Wipro Digital,3.6,IT Services & Consulting, Navi Mumbai ,29 other locations
1011,Smollan Group,3.9,Marketing & Advertising, Navi Mumbai ,138 other locations
1012,Greenply,3.8,Building Material, Navi Mumbai ,94 other locations
1013,Celebal Technologies,3.0,IT Services & Consulting, Navi Mumbai ,23 other locations
1014,Biba Apparels,3.5,Fashion & Textile, Navi Mumbai ,97 other locations
1015,Expleo Solutions,3.5,IT Services & Consulting, Navi Mumbai ,16 other locations
1016,ASG Eye Hospital,3.5,Healthcare, Navi Mumbai ,75 other locations
1017,V-Trans,3.8,Logistics, Navi Mumbai ,91 other locations
1018,XcelServ Solutions,4.4,IT Services & Consulting, Navi Mumbai ,33 other locations
1019,uFaber,2.2,Education & Training, Navi Mumbai ,24 other locations
1020,Lenovo,4.0,Consumer Electronics & Appliances, Navi Mumbai ,83 other locations
1021,Nippon Koei India,4.7,Engineering & Construction, Navi Mumbai ,67 other locations
1022,RITES,4.0,Engineering & Construction, Navi Mumbai ,86 other locations
1023,Google Operations Center,3.6,BPO, Navi Mumbai ,16 other locations
1024,Protiviti,3.1,Management Consulting, Navi Mumbai ,27 other locations
1025,BDO India LLP,3.3,Accounting & Auditing, Navi Mumbai ,35 other locations
1026,Mitsubishi Electric India,4.2,Electronics Manufacturing, Navi Mumbai ,51 other locations
1027,Bikanervala,3.9,FMCG, Navi Mumbai ,69 other locations
1028,TCNS Clothing Company,4.1,Fashion & Textile, Navi Mumbai ,108 other locations
1029,Rentokil Pest Control,3.5,Facility Management Services, Navi Mumbai ,109 other locations
1030,Kurlon,4.3,Furniture & Furnishing, Navi Mumbai ,88 other locations
1031,Sterlite Power,4.1,Power, Navi Mumbai ,81 other locations
1032,Nvidia,3.5,Hardware & Networking, Navi Mumbai ,19 other locations
1033,Samunnati,4.5,NBFC, Navi Mumbai ,61 other locations
1034,Toppr,3.4,EdTech, Navi Mumbai ,42 other locations
1035,Transrail Lighting,4.0,Engineering & Construction, Navi Mumbai ,95 other locations
1036,Raychem RPG,3.7,Electrical Equipment, Navi Mumbai ,32 other locations
1037,B. G. Shirke Construction Technology,4.2,Engineering & Construction, Navi Mumbai ,26 other locations
1038,The Akshaya Patra Foundation,4.3,Non-Profit, Navi Mumbai ,66 other locations
1039,Writer Information Management Services,3.2,BPO, Navi Mumbai ,67 other locations
1040,Delta Electronics,3.9,Electronics Manufacturing, Navi Mumbai ,43 other locations
1041,AI Airport Services,3.3,Aviation, Navi Mumbai ,59 other locations
1042,Mynd Solutions Private,3.6,BPO, Navi Mumbai ,33 other locations
1043,Lovely Professional University,3.4,Education & Training, Navi Mumbai ,29 other locations
1044,Bristlecone,3.6,IT Services & Consulting, Navi Mumbai ,15 other locations
1045,HSBC Bank,3.9,Banking, Navi Mumbai ,38 other locations
1046,HRH Next Services,2.9,BPO, Navi Mumbai ,23 other locations
1047,Titan Eye Plus,4.1,Other, Navi Mumbai ,131 other locations
1048,Koch Business Solutions,3.2,IT Services & Consulting, Navi Mumbai ,11 other locations
1049,Flash Electronics,3.6,Electronics Manufacturing, Navi Mumbai ,23 other locations
1050,Bahwan CyberTek,3.4,IT Services & Consulting, Navi Mumbai ,21 other locations
1051,Wuerth,3.5,Industrial Machinery, Navi Mumbai ,65 other locations
1052,Electrosteel Casting,3.7,Building Material, Navi Mumbai ,27 other locations
1053,Apple,4.3,Consumer Electronics & Appliances, Navi Mumbai ,104 other locations
1054,LEAP India Limited,4.6,Packaging, Navi Mumbai ,47 other locations
1055,Moglix,3.3,Internet, Navi Mumbai ,38 other locations
1056,Bharat Serums and Vaccines,4.0,Pharma, Navi Mumbai ,65 other locations
1057,Micro Turners,3.8,Auto Components, Navi Mumbai ,42 other locations
1058,Testbook.com,3.4,EdTech, Navi Mumbai ,31 other locations
1059,Genus Power Infrastructures,3.9,Electronics Manufacturing, Navi Mumbai ,83 other locations
1060,Asb International,3.7,Industrial Machinery, Navi Mumbai ,23 other locations
1061,Healthians,4.2,Internet, Navi Mumbai ,47 other locations
1062,Writer Corporation,3.4,Logistics, Navi Mumbai ,84 other locations
1063,Ascendion,3.4,IT Services & Consulting, Navi Mumbai ,16 other locations
1064,Razorpay,3.4,FinTech, Navi Mumbai ,26 other locations
1065,Home First Finance Company India,3.6,NBFC, Navi Mumbai ,101 other locations
1066,Future Supply Chain Solutions,4.3,Logistics, Navi Mumbai ,70 other locations
1067,Patel Engineering,4.0,Engineering & Construction, Navi Mumbai ,67 other locations
1068,Ness Digital Engineering,3.3,IT Services & Consulting, Navi Mumbai ,11 other locations
1069,Medtronic,3.9,Medical Equipment, Navi Mumbai ,45 other locations
1070,Government of India,4.2,Government, Navi Mumbai ,159 other locations
1071,Diebold Nixdorf,3.6,Software Product, Navi Mumbai ,44 other locations
1072,IHG,3.6,Hospitality, Navi Mumbai ,46 other locations
1073,Doosan Power Systems,4.3,Power, Navi Mumbai ,31 other locations
1074,Redington,4.0,Hardware & Networking, Navi Mumbai ,48 other locations
1075,Central Bank of India,3.9,Banking, Navi Mumbai ,196 other locations
1076,PPG Asian Paints,3.9,Chemicals, Navi Mumbai ,56 other locations
1077,Wolters Kluwer,3.8,Software Product, Navi Mumbai ,16 other locations
1078,Livpure,3.8,Consumer Electronics & Appliances, Navi Mumbai ,81 other locations
1079,DAV Public School,3.9,Education & Training, Navi Mumbai ,153 other locations
1080,TVS Electronics,3.7,Electronics Manufacturing, Navi Mumbai ,72 other locations
1081,CtrlS,3.6,IT Services & Consulting, Navi Mumbai ,17 other locations
1082,Solv,3.6,Internet, Navi Mumbai ,140 other locations
1083,Housing.com,3.5,Internet, Navi Mumbai ,42 other locations
1084,BASF,4.2,Chemicals, Navi Mumbai ,91 other locations
1085,Kutumbh Care,4.0,Recruitment, Navi Mumbai ,162 other locations
1086,L&T Power,3.9,Power, Navi Mumbai ,97 other locations
1087,VRL Logistics,3.7,Logistics, Navi Mumbai ,117 other locations
1088,Nephroplus,3.8,Healthcare, Navi Mumbai ,110 other locations
1089,Nomura Holdings,3.7,Investment Banking / Venture Capital / Private Equity, Navi Mumbai ,11 other locations
1090,Lionbridge Technologies,3.6,Content Development, Navi Mumbai ,14 other locations
1091,Osource Global,3.5,BPO, Navi Mumbai ,25 other locations
1092,Sandvik Asia,4.0,Industrial Machinery, Navi Mumbai ,37 other locations
1093,PeopleStrong,3.4,Recruitment, Navi Mumbai ,20 other locations
1094,EPL Limited,3.7,Packaging, Navi Mumbai ,35 other locations
1095,Videocon d2h,3.9,Internet, Navi Mumbai ,117 other locations
1096,R.S. Infraprojects,4.0,Engineering & Construction, Navi Mumbai ,94 other locations
1097,Ingram Micro,3.6,IT Services & Consulting, Navi Mumbai ,48 other locations
1098,Bridgestone - Global Capability Center,4.0,Auto Components, Navi Mumbai ,60 other locations
1099,Orient Technologies,3.6,IT Services & Consulting, Navi Mumbai ,49 other locations
1100,TIAA Global Business Services,3.7,Financial Services, Navi Mumbai ,10 other locations
1101,PCBL Chemical Limited,4.0,Petrochemicals, Navi Mumbai ,24 other locations
1102,Mahindra Integrated Business Solutions,3.5,BPO, Navi Mumbai ,83 other locations
1103,Marlabs,3.5,IT Services & Consulting, Navi Mumbai ,12 other locations
1104,Epicenter Technologies,3.3,BPO, Navi Mumbai ,8 other locations
1105,Corteva Agriscience,4.2,Agro Chemicals, Navi Mumbai ,104 other locations
1106,Optimum Infosystem,3.2,IT Services & Consulting, Navi Mumbai ,16 other locations
1107,Progressive Infovision,3.8,Recruitment, Navi Mumbai ,77 other locations
1108,Capco Technologies,3.7,IT Services & Consulting, Navi Mumbai ,17 other locations
1109,Alshaya Group,3.8,Retail, Navi Mumbai ,29 other locations
1110,Data Entry,4.2,BPO, Navi Mumbai ,112 other locations
1111,JSW Energy,4.1,Power, Navi Mumbai ,70 other locations
1112,Tata Power Delhi Distribution,3.7,Power, Navi Mumbai ,34 other locations
1113,Quality Austria Central Asia,3.5,Other, Navi Mumbai ,74 other locations
1114,TransUnion,3.7,Financial Services, Navi Mumbai ,9 other locations
1115,Nihilent,3.2,IT Services & Consulting, Navi Mumbai ,8 other locations
1116,Welspun World,3.6,Building Material, Navi Mumbai ,48 other locations
1117,Fiat India Automobiles,3.6,Automobile, Navi Mumbai ,22 other locations
1118,Centaur Pharmaceuticals,3.5,Pharma, Navi Mumbai ,66 other locations
1119,Yatra,3.3,Travel & Tourism, Navi Mumbai ,20 other locations
1120,TCI Express,3.9,Logistics, Navi Mumbai ,80 other locations
1121,Times Group,3.7,Printing & Publishing, Navi Mumbai ,48 other locations
1122,Shalby Hospitals,4.1,Healthcare, Navi Mumbai ,23 other locations
1123,The Lalit,3.6,Hospitality, Navi Mumbai ,30 other locations
1124,Ferrero,3.9,Food Processing, Navi Mumbai ,101 other locations
1125,HCL Healthcare,4.6,Healthcare, Navi Mumbai ,40 other locations
1126,Kissht Finance,3.8,FinTech, Navi Mumbai ,84 other locations
1127,Mount Litera Zee School,3.7,Education & Training, Navi Mumbai ,124 other locations
1128,NoBrokerHood,2.8,Software Product, Navi Mumbai ,32 other locations
1129,JoulestoWatts Business Solutions,3.5,IT Services & Consulting, Navi Mumbai ,16 other locations
1130,Licious,3.6,Internet, Navi Mumbai ,38 other locations
1131,CJ Darcl Logistics Limited,4.0,Logistics, Navi Mumbai ,82 other locations
1132,Krsnaa Diagnostics,3.7,Healthcare, Navi Mumbai ,96 other locations
1133,Forbes Marshall,3.9,Industrial Machinery, Navi Mumbai ,24 other locations
1134,Tejas Networks,3.8,Hardware & Networking, Navi Mumbai ,34 other locations
1135,Petpooja,3.9,Software Product, Navi Mumbai ,62 other locations
1136,Inspirisys Solution,3.7,IT Services & Consulting, Navi Mumbai ,54 other locations
1137,Talentpro,3.8,Recruitment, Navi Mumbai ,125 other locations
1138,NRB Bearings,4.1,Auto Components, Navi Mumbai ,22 other locations
1139,Welspun Corp,4.0,Iron & Steel, Navi Mumbai ,29 other locations
1140,Elite Elevators,4.1,Industrial Machinery, Navi Mumbai ,41 other locations
1141,ANAROCK Property Consultants,3.5,Real Estate, Navi Mumbai ,31 other locations
1142,ICA Edu Skills,3.8,Education & Training, Navi Mumbai ,120 other locations
1143,Magic Bus India Foundation,3.8,Non-Profit, Navi Mumbai ,74 other locations
1144,Khazana Jewellery,3.9,Jewellery, Navi Mumbai ,52 other locations
1145,MR.DIY,3.5,Retail, Navi Mumbai ,110 other locations
1146,Tecnimont,3.8,Engineering & Construction, Navi Mumbai ,31 other locations
1147,Hitachi Systems Micro Clinic,4.0,IT Services & Consulting, Navi Mumbai ,79 other locations
1148,Allcargo Logistics,3.7,Logistics, Navi Mumbai ,66 other locations
1149,Corporate Infotech,3.7,IT Services & Consulting, Navi Mumbai ,52 other locations
1150,TVS Eurogrip,3.6,Auto Components, Navi Mumbai ,81 other locations
1151,Hetero Healthcare,3.6,Pharma, Navi Mumbai ,76 other locations
1152,Trigent Software,3.3,IT Services & Consulting, Navi Mumbai ,31 other locations
1153,Sanghi Industries,4.0,Building Material, Navi Mumbai ,31 other locations
1154,Netmeds.com,3.8,Internet, Navi Mumbai ,125 other locations
1155,Airports Authority of India,4.1,Aviation, Navi Mumbai ,89 other locations
1156,FCC Clutch,3.8,Auto Components, Navi Mumbai ,26 other locations
1157,Suroj Buildcon,4.1,Engineering & Construction, Navi Mumbai ,44 other locations
1158,Pyramid IT Consulting,3.0,Recruitment, Navi Mumbai ,24 other locations
1159,Reliance Jewels,3.9,Jewellery, Navi Mumbai ,131 other locations
1160,HDFC Asset Management Company,4.1,Financial Services, Navi Mumbai ,139 other locations
1161,Sapphire Foods India,3.8,Hospitality, Navi Mumbai ,64 other locations
1162,Me n Moms,4.2,Retail, Navi Mumbai ,64 other locations
1163,South Indian Bank,3.3,Banking, Navi Mumbai ,83 other locations
1164,Dr. Batras' Positive Health Clinic,3.7,Healthcare, Navi Mumbai ,87 other locations
1165,Geojit Financial Services,3.3,Financial Services, Navi Mumbai ,136 other locations
1166,NetConnectGlobal,3.1,IT Services & Consulting, Navi Mumbai ,43 other locations
1167,Central Reserve Police Force,4.6,Government, Navi Mumbai ,96 other locations
1168,Kaizen IT Services,4.0,IT Services & Consulting, Navi Mumbai ,90 other locations
1169,Polaris Consulting,4.1,IT Services & Consulting, Navi Mumbai ,18 other locations
1170,Ugam Solution,3.5,IT Services & Consulting, Navi Mumbai ,14 other locations
1171,Carnival Cruise Lines,4.2,Sports & Recreation, Navi Mumbai ,31 other locations
1172,National Stock Exchange of India,3.6,Financial Services, Navi Mumbai ,33 other locations
1173,Kajaria Ceramics,3.8,Building Material, Navi Mumbai ,81 other locations
1174,Sintex Industries,4.0,Industrial Machinery, Navi Mumbai ,58 other locations
