,company name,ratings,company_type,location,other_loc
954,Amara Raja Group,4.1,Auto Components, Pune ,77 other locations
955,Vistaar Finance,4.0,NBFC, Pune ,199 other locations
956,Netcracker Technology,3.0,IT Services & Consulting, Pune ,12 other locations
957,Bajaj Capital Insurance Broking Limited,4.4,Insurance, Pune ,138 other locations
958,Uber,4.2,Internet, Pune ,52 other locations
959,ValueMomentum,3.2,IT Services & Consulting, Pune ,11 other locations
960,Vertiv,3.9,Electronics Manufacturing, Pune ,52 other locations
961,Allianz Technology,4.1,IT Services & Consulting, Pune ,15 other locations
962,iQor Global Services,3.4,BPO, Pune ,49 other locations
963,GVPR Engineers,3.7,Engineering & Construction, Pune ,91 other locations
964,TÃV NORD,3.8,Other, Pune ,80 other locations
965,MakeMyTrip,3.5,Internet, Pune ,45 other locations
966,Tata Capital Housing Finance,4.0,NBFC, Pune ,164 other locations
967,TradeIndia (Infocom Network Private Limited),3.3,Internet, Pune ,42 other locations
968,SitusAMC,3.3,Financial Services, Pune ,19 other locations
969,Encora,3.4,IT Services & Consulting, Pune ,19 other locations
970,CarDekho Group,3.7,Internet, Pune ,82 other locations
971,IB Group,3.8,Food Processing, Pune ,149 other locations
972,Fractal Analytics,4.0,Analytics & KPO, Pune ,17 other locations
973,AstraZeneca,3.9,Pharma, Pune ,50 other locations
974,Lemon Tree Hotels,4.0,Hospitality, Pune ,77 other locations
975,Suzuki Motorcycle,4.0,Automobile, Pune ,118 other locations
976,NBC Bearings,3.9,Auto Components, Pune ,29 other locations
977,JW Marriott,4.1,Hospitality, Pune ,43 other locations
978,Visionet Systems,3.3,IT Services & Consulting, Pune ,17 other locations
979,Westside,3.8,Retail, Pune ,106 other locations
980,Hitachi Energy,4.1,Power, Pune ,37 other locations
981,eClinicalWorks,3.7,Software Product, Pune ,19 other locations
982,Thomas Cook,4.0,Travel & Tourism, Pune ,81 other locations
983,Colgate Palmolive,3.9,FMCG, Pune ,120 other locations
984,Crompton Greaves Consumer Electricals,3.7,Consumer Electronics & Appliances, Pune ,105 other locations
985,Altisource,3.5,Real Estate, Pune ,10 other locations
986,Mastek,3.6,IT Services & Consulting, Pune ,23 other locations
987,ALLEN Career Institute,3.8,Education & Training, Pune ,70 other locations
988,Pristyn Care,3.2,Internet, Pune ,33 other locations
989,Secure Meters,4.0,Electronics Manufacturing, Pune ,71 other locations
990,Hitachi Payment Services,3.6,FinTech, Pune ,84 other locations
991,QX Global Group,3.1,BPO, Pune ,20 other locations
992,Syrma SGS Technologies,4.0,Electronics Manufacturing, Pune ,23 other locations
993,Cult.fit,3.6,Fitness & Wellness, Pune ,41 other locations
994,United Breweries,3.3,Beverage, Pune ,103 other locations
995,Rebel Foods,3.7,Hospitality, Pune ,80 other locations
996,Tata Cummins,4.4,Auto Components, Pune ,44 other locations
997,Petrofac,4.2,Oil & Gas, Pune ,41 other locations
998,Bounteous x Accolite,3.2,IT Services & Consulting, Pune ,15 other locations
999,Atlas Copco,4.1,Industrial Machinery, Pune ,57 other locations
1000,Unity Small Finance Bank,3.6,Banking, Pune ,145 other locations
1001,Malabar Gold and Diamonds,4.0,Jewellery, Pune ,127 other locations
1002,Comviva Technology,2.9,Software Product, Pune ,19 other locations
1003,Aparajitha Corporate Services,3.8,Legal, Pune ,97 other locations
1004,Nasser S. Al Hajri Corporation,3.5,Engineering & Construction, Pune ,55 other locations
1005,ALTEN,3.7,IT Services & Consulting, Pune ,23 other locations
1006,TechnipFMC,3.9,Engineering & Construction, Pune ,43 other locations
1007,C&S Electric,4.0,Electrical Equipment, Pune ,58 other locations
1008,Kendriya Vidyalaya Sangathan,4.2,Education & Training, Pune ,231 other locations
1009,Pizza Hut,4.0,Hospitality, Pune ,128 other locations
1010,Mando Automotive,4.0,Auto Components, Pune ,21 other locations
1011,Softenger,3.9,IT Services & Consulting, Pune ,33 other locations
1012,VIP Industries,3.7,Retail, Pune ,94 other locations
1013,Fortrea Development India Private Limited,3.9,Clinical Research, Pune ,9 other locations
1014,Episource,3.9,IT Services & Consulting, Pune ,20 other locations
1015,Hinduja Housing Finance,3.7,NBFC, Pune ,207 other locations
1016,Barclays Global Service Centre,3.9,IT Services & Consulting, Pune ,13 other locations
1017,Mahindra Automotives,3.9,Automobile, Pune ,128 other locations
1018,Gannon Dunkerley & Co.,3.3,Engineering & Construction, Pune ,80 other locations
1019,Everest Industries,3.8,Building Material, Pune ,96 other locations
1020,Capacit'e Infraprojects,3.7,Engineering & Construction, Pune ,35 other locations
1021,LOREAL,3.8,Beauty & Personal Care, Pune ,99 other locations
1022,Amazon Web Services,3.8,IT Services & Consulting, Pune ,63 other locations
1023,Vaco Binary Semantics,3.2,IT Services & Consulting, Pune ,48 other locations
1024,Lumina Datamatics,3.1,IT Services & Consulting, Pune ,20 other locations
1025,Napino Auto & Electronics,3.8,Auto Components, Pune ,24 other locations
1026,JSW Group,3.8,Iron & Steel, Pune ,94 other locations
1027,Pricol,3.9,Auto Components, Pune ,32 other locations
1028,Quantiphi Analytics Solutions Private Limited,3.1,IT Services & Consulting, Pune ,17 other locations
1029,Merino Industries,3.8,Building Material, Pune ,79 other locations
1030,FLSmidth,3.6,Industrial Machinery, Pune ,24 other locations
1031,Tikona Infinet,3.5,Telecom, Pune ,46 other locations
1032,General Mills,4.1,Food Processing, Pune ,54 other locations
1033,Jubilant Pharmova,3.7,Pharma, Pune ,61 other locations
1034,Wonder Cement,4.2,Building Material, Pune ,111 other locations
1035,Financial Software & Systems,3.7,Software Product, Pune ,32 other locations
1036,Jyothy Labs,4.1,FMCG, Pune ,193 other locations
1037,Âkoda Auto Volkswagen,4.0,Automobile, Pune ,46 other locations
1038,Hathway,3.3,Telecom, Pune ,57 other locations
1039,Xebia,3.1,IT Services & Consulting, Pune ,20 other locations
1040,Siemens Energy,4.1,Power, Pune ,49 other locations
1041,Aircel,4.6,Telecom, Pune ,115 other locations
1042,MasterCard,3.9,FinTech, Pune ,14 other locations
1043,Yokohama Off-Highway Tires,3.7,Auto Components, Pune ,38 other locations
1044,Tiger Analytics,3.7,IT Services & Consulting, Pune ,17 other locations
1045,Sandhar Technologies,3.8,Auto Components, Pune ,30 other locations
1046,Shriram General Insurance,3.5,Insurance, Pune ,199 other locations
1047,Pramerica Life Insurance,3.7,Insurance, Pune ,124 other locations
1048,J B Chemicals And Pharmaceuticals,3.9,Pharma, Pune ,92 other locations
1049,KEI Industries,4.2,Electrical Equipment, Pune ,100 other locations
1050,Defence Research & Development Organisation,4.5,Defence & Aerospace, Pune ,55 other locations
1051,Astral Adhesives,3.9,Chemicals, Pune ,152 other locations
1052,Signify,3.5,Consumer Electronics & Appliances, Pune ,82 other locations
1053,Northcorp Software,4.8,IT Services & Consulting, Pune ,7 other locations
1054,Reliance Power,4.1,Power, Pune ,41 other locations
1055,Velocis Systems,3.8,IT Services & Consulting, Pune ,51 other locations
1056,Jaro Education,3.3,EdTech, Pune ,23 other locations
1057,Aristo Pharmaceuticals,4.0,Pharma, Pune ,106 other locations
1058,Naukri,4.2,Internet, Pune ,72 other locations
1059,Amazon Sellers Services,4.0,Internet, Pune ,67 other locations
1060,SFO Technologies,3.4,Electronics Manufacturing, Pune ,17 other locations
1061,ICCS,3.0,BPO, Pune ,31 other locations
1062,Technip Energies,4.0,Engineering & Construction, Pune ,39 other locations
1063,Apotex Research,3.8,Pharma, Pune ,14 other locations
1064,Amphenol Interconnect,4.2,Electrical Equipment, Pune ,18 other locations
1065,Netscribes,2.6,Analytics & KPO, Pune ,17 other locations
1066,Marsh McLennan,3.9,Management Consulting, Pune ,25 other locations
1067,Psp Projects,3.9,Engineering & Construction, Pune ,57 other locations
1068,Godfrey Phillips India,4.0,FMCG, Pune ,117 other locations
1069,HomeLane,3.3,Architecture & Interior Design, Pune ,35 other locations
1070,Nityo Infotech,3.3,IT Services & Consulting, Pune ,31 other locations
1071,Adani Enterprises,3.7,Metals & Mining, Pune ,76 other locations
1072,Tafe Motors & Tractors,3.9,Industrial Machinery, Pune ,71 other locations
1073,AJIO,3.6,Internet, Pune ,200 other locations
1074,Test Yantra Software Solutions,3.0,IT Services & Consulting, Pune ,19 other locations
1075,Aviva Life Insurance India,3.5,Insurance, Pune ,120 other locations
1076,GE Healthcare,3.9,Medical Equipment, Pune ,36 other locations
1077,Bosch Chassis Systems,4.1,Auto Components, Pune ,24 other locations
1078,Knight Frank,4.0,Real Estate, Pune ,49 other locations
1079,Egis  India Consulting Engineers,4.2,Engineering & Construction, Pune ,112 other locations
1080,Nirma,4.2,FMCG, Pune ,67 other locations
1081,Volvo,4.0,Automobile, Pune ,38 other locations
1082,Neel Metal Products,4.0,Auto Components, Pune ,37 other locations
1083,Bayer,4.0,Pharma, Pune ,114 other locations
1084,BGR Energy Systems,3.8,Engineering & Construction, Pune ,54 other locations
1085,ivy,3.5,IT Services & Consulting, Pune ,11 other locations
1086,Deepak Fertilisers and Petrochemicals,4.1,Chemicals, Pune ,58 other locations
1087,Xceedance,3.5,IT Services & Consulting, Pune ,14 other locations
1088,Volkswagen,4.1,Automobile, Pune ,102 other locations
1089,Schlumberger,3.8,Oil & Gas, Pune ,36 other locations
1090,Navayuga Engineering Company,3.9,Engineering & Construction, Pune ,72 other locations
1091,SKH Metals,4.0,Auto Components, Pune ,27 other locations
1092,OCS Group,4.1,Facility Management Services, Pune ,57 other locations
1093,Tata Chemicals,3.9,Chemicals, Pune ,85 other locations
1094,Yashoda Hospitals,3.9,Healthcare, Pune ,31 other locations
1095,Medha Servo Drives,4.3,Electrical Equipment, Pune ,53 other locations
1096,Updater Services,3.7,Facility Management Services, Pune ,100 other locations
1097,Michelin,3.7,Auto Components, Pune ,47 other locations
1098,HT Media,3.1,Media & Entertainment, Pune ,42 other locations
1099,Marks & Spencer,3.9,Retail, Pune ,60 other locations
1100,Next Education India,3.2,EdTech, Pune ,95 other locations
1101,Alok Industries,3.6,Fashion & Textile, Pune ,34 other locations
1102,CIEL HR,4.0,Recruitment, Pune ,103 other locations
1103,Nippon Life India Asset Management,4.6,Financial Services, Pune ,180 other locations
1104,Vijay Sales,4.2,Retail, Pune ,52 other locations
1105,Ashirvad Pipes,3.9,Building Material, Pune ,105 other locations
1106,LanceSoft,3.3,Recruitment, Pune ,29 other locations
1107,BDR Pharmaceuticals International,4.1,Pharma, Pune ,26 other locations
1108,ACL Digital,3.6,IT Services & Consulting, Pune ,26 other locations
1109,Parekh Integrated Services,4.1,Logistics, Pune ,75 other locations
1110,C.R.I. Pumps,3.9,Industrial Machinery, Pune ,68 other locations
1111,RAMTeCH Software Solutions,3.6,IT Services & Consulting, Pune ,36 other locations
1112,Consolidated Contractors,4.5,Engineering & Construction, Pune ,56 other locations
1113,Precision Infomatic M Pvt Ltd,3.8,IT Services & Consulting, Pune ,91 other locations
1114,Serco,4.3,Analytics & KPO, Pune ,40 other locations
1115,Future Focus Infotech,3.4,IT Services & Consulting, Pune ,58 other locations
1116,Mahindra First Choice Wheels,3.8,Internet, Pune ,119 other locations
1117,Magna International,3.8,Auto Components, Pune ,21 other locations
1118,Carborundum Universal Limited,3.8,Industrial Machinery, Pune ,126 other locations
1119,Intellipaat Software Solutions,3.8,EdTech, Pune ,16 other locations
1120,Greenlam Industries,4.1,Furniture & Furnishing, Pune ,113 other locations
1121,Tata Starbucks,4.0,Hospitality, Pune ,55 other locations
1122,Silaris Informations,3.0,BPO, Pune ,22 other locations
1123,LEAD School,3.3,EdTech, Pune ,104 other locations
1124,Athena BPO,3.3,BPO, Pune ,37 other locations
1125,Orient Electric,3.6,Consumer Electronics & Appliances, Pune ,81 other locations
1126,National Health Mission,3.4,Healthcare, Pune ,278 other locations
1127,Motherson Sumi Wiring,3.7,Electrical Equipment, Pune ,40 other locations
1128,FastInfo,4.2,EdTech, Pune ,8 other locations
1129,JSW Paints,3.8,Chemicals, Pune ,162 other locations
1130,Feedback Infrastructure Services,3.4,Engineering & Construction, Pune ,130 other locations
1131,Panacea Biotec,3.6,Biotechnology, Pune ,70 other locations
1132,H&M,3.9,Fashion & Textile, Pune ,57 other locations
1133,Hiranandani Financial Services,4.4,NBFC, Pune ,128 other locations
1134,Ageas Federal Life Insurance,3.5,Insurance, Pune ,124 other locations
1135,Sona Comstar,4.0,Auto Components, Pune ,23 other locations
1136,Arvind Lifestyle Brands,4.0,Retail, Pune ,87 other locations
1137,Nlb Services,3.6,Recruitment, Pune ,21 other locations
1138,Wakefit,4.0,Furniture & Furnishing, Pune ,51 other locations
1139,Mahindra Tractors,4.1,Automobile, Pune ,129 other locations
1140,Jaya Hind Industries,3.7,Auto Components, Pune ,37 other locations
1141,IDEMIA,3.8,Electronics Manufacturing, Pune ,51 other locations
1142,Acme Cleantech Solutions,4.0,Power, Pune ,99 other locations
1143,Swaraj Tractors,4.1,Automobile, Pune ,102 other locations
1144,Apar Industries,4.0,Semiconductors, Pune ,70 other locations
1145,Rico Auto Industries,3.8,Auto Components, Pune ,32 other locations
1146,Porter,3.5,Internet, Pune ,31 other locations
1147,MOURI Tech,3.6,IT Services & Consulting, Pune ,10 other locations
1148,Shaktiman Tirth Agro Technology,3.9,Industrial Machinery, Pune ,63 other locations
1149,Punj Lloyd,4.0,Engineering & Construction, Pune ,71 other locations
1150,Sanden Vikas,4.0,Auto Components, Pune ,32 other locations
1151,Tata Hitachi Construction Machinery,3.9,Industrial Machinery, Pune ,75 other locations
1152,Bank of India,3.8,Banking, Pune ,180 other locations
1153,Impact Infotech Pvt. Ltd.,3.5,IT Services & Consulting, Pune ,73 other locations
1154,Parag Milk Foods,4.1,Food Processing, Pune ,92 other locations
1155,Royal Sundaram General Insurance,3.8,Insurance, Pune ,104 other locations
1156,MAS Financial Services,3.7,NBFC, Pune ,135 other locations
1157,Fareportal,3.0,Internet, Pune ,14 other locations
1158,Ups Logistics,3.6,Logistics, Pune ,37 other locations
1159,Fedbank Financial Services,4.0,NBFC, Pune ,160 other locations
1160,Thryve Digital,3.9,IT Services & Consulting, Pune ,7 other locations
1161,Union Bank of India,3.8,Banking, Pune ,149 other locations
1162,FIITJEE,3.2,Education & Training, Pune ,48 other locations
1163,Casagrand,3.8,Real Estate, Pune ,19 other locations
1164,HP India,3.8,Consumer Electronics & Appliances, Pune ,62 other locations
1165,Guardian India,3.8,Insurance, Pune ,13 other locations
1166,Tata Power Solar,4.1,Power, Pune ,88 other locations
1167,Wipro PARI,3.2,Industrial Automation, Pune ,26 other locations
1168,Zudio,3.9,Retail, Pune ,135 other locations
1169,Rohan Builders,4.1,Real Estate, Pune ,70 other locations
1170,India Shelter Finance Corporation,3.8,NBFC, Pune ,176 other locations
1171,Ather Energy,4.1,Automobile, Pune ,66 other locations
1172,Truhome Finance,3.6,Financial Services, Pune ,156 other locations
1173,Lumen Technologies,4.0,Hardware & Networking, Pune ,13 other locations
1174,Ford Business Solutions,4.1,IT Services & Consulting, Pune ,51 other locations
1175,Eris Lifesciences,3.6,Pharma, Pune ,89 other locations
1176,Qinecsa Solutions,2.8,Clinical Research, Pune ,19 other locations
1177,Luxoft,3.7,IT Services & Consulting, Pune ,23 other locations
1178,Huhtamaki,4.0,Packaging, Pune ,43 other locations
1179,Freshworks,3.4,Software Product, Pune ,47 other locations
1180,Forever Living Products,4.3,Fitness & Wellness, Pune ,98 other locations
1181,Greaves Cotton,4.0,Auto Components, Pune ,45 other locations
1182,Bpo Convergence,3.4,BPO, Pune ,39 other locations
1183,Rodic Consultants,4.2,Engineering & Construction, Pune ,133 other locations
1184,Nibav Lifts,3.9,Industrial Machinery, Pune ,41 other locations
1185,Duck Creek Technologies,4.6,Software Product, Pune ,9 other locations
1186,Integra Software Services,3.7,IT Services & Consulting, Pune ,19 other locations
1187,Nexdigm,3.7,Management Consulting, Pune ,12 other locations
1188,Sutherland Healthcare Solutions,3.7,Analytics & KPO, Pune ,14 other locations
1189,eTeam,3.2,Recruitment, Pune ,19 other locations
1190,Hire In Global,4.9,Recruitment, Pune ,47 other locations
1191,Investors Clinic,3.7,Real Estate, Pune ,34 other locations
1192,IBS Software Services,3.6,Software Product, Pune ,18 other locations
1193,Victora Auto Private Limited,3.9,Auto Components, Pune ,30 other locations
1194,Fluor Corporation,4.1,Engineering & Construction, Pune ,24 other locations
1195,Border Security Force,4.4,Law Enforcement & Security, Pune ,112 other locations
1196,UKG,2.9,Software Product, Pune ,12 other locations
1197,Linde India,3.9,Chemicals, Pune ,55 other locations
1198,Artech Infosystems,3.3,Recruitment, Pune ,21 other locations
1199,Birla Opus Paints,4.0,Chemicals, Pune ,235 other locations
1200,Poly Medicure,3.5,Medical Equipment, Pune ,44 other locations
1201,Teamware Solutions,4.2,Recruitment, Pune ,26 other locations
1202,Intex Technologies,3.7,Consumer Electronics & Appliances, Pune ,75 other locations
1203,Skill Lync,3.1,EdTech, Pune ,17 other locations
1204,Advik Hi Tech,3.7,Auto Components, Pune ,29 other locations
1205,Edubridge Learning,3.9,EdTech, Pune ,63 other locations
1206,NTT,3.8,IT Services & Consulting, Pune ,42 other locations
1207,Prama Hikvision India,3.6,Electronics Manufacturing, Pune ,55 other locations
1208,Hitachi,4.0,Industrial Machinery, Pune ,85 other locations
1209,Baxter International,3.8,Healthcare, Pune ,32 other locations
1210,RR kabel,4.1,Electrical Equipment, Pune ,114 other locations
1211,Indo Autotech,3.9,Auto Components, Pune ,33 other locations
1212,JK Paper,3.8,Pulp & Paper, Pune ,52 other locations
1213,Cigniti Technologies,3.8,IT Services & Consulting, Pune ,9 other locations
1214,Rockwell Automation,3.6,Industrial Automation, Pune ,22 other locations
1215,Microtek International,3.7,Consumer Electronics & Appliances, Pune ,118 other locations
1216,RenewBuy,3.3,Internet, Pune ,106 other locations
1217,K Raheja Corp,4.2,Real Estate, Pune ,18 other locations
1218,THE LEELA PALACES HOTELS & RESORTS,4.0,Hospitality, Pune ,33 other locations
1219,Franklin Templeton Investments,3.9,Financial Services, Pune ,32 other locations
1220,Eveready Industries,3.8,Consumer Electronics & Appliances, Pune ,109 other locations
1221,Zidio Development,4.4,IT Services & Consulting, Pune ,35 other locations
1222,Wipro Consumer Care & Lighting,3.7,FMCG, Pune ,118 other locations
1223,Maveric Systems,3.4,IT Services & Consulting, Pune ,11 other locations
1224,Syneos Health,3.6,Clinical Research, Pune ,15 other locations
1225,Principal Global Services,3.7,Insurance, Pune ,11 other locations
1226,Qualitest,3.6,IT Services & Consulting, Pune ,21 other locations
1227,Engineers India,4.2,Engineering & Construction, Pune ,84 other locations
1228,PUMA,4.1,Fashion & Textile, Pune ,101 other locations
1229,Zydus Healthcare,3.9,Pharma, Pune ,107 other locations
1230,Pratap Technocrats,3.7,Telecom, Pune ,121 other locations
1231,Careernet,3.5,Recruitment, Pune ,23 other locations
1232,Rallis India,4.1,Agro Chemicals, Pune ,115 other locations
1233,Dunzo,3.5,Internet, Pune ,21 other locations
1234,Praj Industries,4.0,Biotechnology, Pune ,45 other locations
1235,Aequs,3.4,Defence & Aerospace, Pune ,13 other locations
1236,Zuventus Healthcare,3.8,Pharma, Pune ,98 other locations
1237,Apollo Health and Lifestyle Limited,4.4,Healthcare, Pune ,72 other locations
1238,Five-Star Business Finance,4.2,NBFC, Pune ,241 other locations
1239,Prince Pipes & Fittings,4.2,Building Material, Pune ,82 other locations
1240,Fleetguard Filters Private Limited,4.3,Auto Components, Pune ,86 other locations
1241,First Advantage,3.5,Recruitment, Pune ,12 other locations
1242,Credence Resource Management,3.1,BPO, Pune ,9 other locations
1243,Action Construction Equipment,3.7,Industrial Machinery, Pune ,59 other locations
1244,Waaree Energies,4.0,Power, Pune ,52 other locations
1245,Orion Edutech,3.1,EdTech, Pune ,114 other locations
1246,Denave,3.5,Marketing & Advertising, Pune ,68 other locations
1247,JioStar,3.5,Media & Entertainment, Pune ,43 other locations
1248,Progressive Infotech,3.3,IT Services & Consulting, Pune ,66 other locations
1249,Reliance Smart,4.1,Retail, Pune ,249 other locations
1250,Lea Associates South Asia,4.2,Engineering & Construction, Pune ,139 other locations
1251,Wipro Infrastructure Engineering,3.7,Industrial Machinery, Pune ,38 other locations
1252,Novac Technology Solutions,3.6,Software Product, Pune ,25 other locations
1253,Travel Food Services Ltd,4.0,Hospitality, Pune ,35 other locations
1254,Somany Ceramics,4.1,Building Material, Pune ,81 other locations
1255,1 India Family Mart,4.6,Retail, Pune ,99 other locations
1256,Creative Synergies Group,4.0,IT Services & Consulting, Pune ,9 other locations
1257,Jai Balaji Group,3.2,Iron & Steel, Pune ,41 other locations
1258,Vastu Housing Finance,4.2,NBFC, Pune ,168 other locations
1259,People Tech Group,2.4,IT Services & Consulting, Pune ,12 other locations
1260,Creambell,3.9,Food Processing, Pune ,105 other locations
1261,Samsung E&A,3.9,Engineering & Construction, Pune ,47 other locations
1262,IFFCO,4.1,Agro Chemicals, Pune ,112 other locations
1263,CADD Centre Training Services,4.0,Education & Training, Pune ,134 other locations
1264,Fidelity International,3.5,Financial Services, Pune ,13 other locations
1265,Hitachi Digital Services,3.5,IT Services & Consulting, Pune ,15 other locations
1266,BDO,3.2,Accounting & Auditing, Pune ,33 other locations
1267,BCD Travel,4.3,Travel & Tourism, Pune ,11 other locations
1268,Allied Digital Services,3.1,IT Services & Consulting, Pune ,56 other locations
1269,Radical Minds,2.9,BPO, Pune ,13 other locations
1270,McDermott International,4.2,Engineering & Construction, Pune ,32 other locations
1271,Brane Enterprises,2.1,Software Product, Pune ,12 other locations
1272,Vijaya Diagnostic Centre,3.9,Healthcare, Pune ,37 other locations
1273,Times Internet,3.5,Internet, Pune ,24 other locations
1274,Forvia Hella,3.9,Auto Components, Pune ,32 other locations
1275,Assystem,3.4,Engineering & Construction, Pune ,69 other locations
1276,Central Industrial Security Force,4.3,Law Enforcement & Security, Pune ,89 other locations
1277,Amber Enterprises India,3.9,Electronics Manufacturing, Pune ,44 other locations
1278,Mswipe Technologies,3.3,FinTech, Pune ,99 other locations
1279,Axtria,2.8,Software Product, Pune ,8 other locations
1280,Finolex Cables,3.6,Electrical Equipment, Pune ,76 other locations
1281,Hilti,3.4,Industrial Machinery, Pune ,47 other locations
1282,Universal Sompo General Insurance,4.3,Insurance, Pune ,119 other locations
1283,Bses Rajdhani Power,3.8,Power, Pune ,22 other locations
1284,India Cements,3.8,Building Material, Pune ,91 other locations
1285,Bitwise Solutions,3.7,IT Services & Consulting, Pune ,9 other locations
1286,Reliance BP Mobility,3.6,Oil & Gas, Pune ,101 other locations
1287,OLX,3.8,Internet, Pune ,56 other locations
1288,Amadeus,3.7,Software Product, Pune ,14 other locations
1289,Alivus Life Sciences,3.8,Pharma, Pune ,22 other locations
1290,Hapag-Lloyd,3.9,Ports & Shipping, Pune ,16 other locations
1291,Veradigm,3.8,Software Product, Pune ,9 other locations
1292,Mott MacDonald,4.0,Management Consulting, Pune ,49 other locations
1293,Dineshchandra R. Agrawal Infracon,4.0,Engineering & Construction, Pune ,79 other locations
1294,Vertex Customer Solutions,3.6,IT Services & Consulting, Pune ,33 other locations
1295,Indusind Marketing & Financial Services,3.7,Financial Services, Pune ,269 other locations
1296,Galfar,4.0,Engineering & Construction, Pune ,41 other locations
1297,ffreedom app,3.5,Internet, Pune ,27 other locations
1298,Wapcos,3.3,Engineering & Construction, Pune ,145 other locations
1299,VA Tech Wabag,3.8,Waste Management, Pune ,53 other locations
1300,National Informatics Centre,3.9,Government, Pune ,77 other locations
1301,Bunge India,4.0,Food Processing, Pune ,69 other locations
1302,JM Financial,3.8,Financial Services, Pune ,66 other locations
1303,CMS Computers Limited (INDIA),3.7,IT Services & Consulting, Pune ,76 other locations
1304,EMERSON PROCESS MANAGEMENT,4.1,Industrial Automation, Pune ,31 other locations
1305,Ramkrishna Forgings,3.4,Auto Components, Pune ,28 other locations
1306,Primus Global Technologies,3.8,IT Services & Consulting, Pune ,28 other locations
1307,Deepak Nitrite,4.0,Chemicals, Pune ,19 other locations
1308,LifeCell International,3.4,Biotechnology, Pune ,76 other locations
1309,UnitedLex,2.8,Analytics & KPO, Pune ,12 other locations
1310,TO THE NEW,3.6,IT Services & Consulting, Pune ,19 other locations
1311,Zee Entertainment Enterprises,3.5,Media & Entertainment, Pune ,35 other locations
1312,ManipalCigna Health Insurance,3.7,Insurance, Pune ,131 other locations
1313,Religare,3.7,Financial Services, Pune ,97 other locations
1314,GirnarSoft,3.6,IT Services & Consulting, Pune ,53 other locations
1315,Livguard,3.9,Electronics Manufacturing, Pune ,86 other locations
1316,Rackspace,3.7,IT Services & Consulting, Pune ,15 other locations
1317,Adidas,3.9,Fashion & Textile, Pune ,70 other locations
1318,Wipro Digital,3.6,IT Services & Consulting, Pune ,29 other locations
1319,Ugro Capital,3.7,NBFC, Pune ,158 other locations
1320,Steel Authority Of India,4.0,Iron & Steel, Pune ,48 other locations
1321,Smollan Group,3.9,Marketing & Advertising, Pune ,138 other locations
1322,Boeing,3.8,Aviation, Pune ,12 other locations
1323,DuPont,4.2,Waste Management, Pune ,47 other locations
1324,Greenply,3.8,Building Material, Pune ,94 other locations
1325,Celebal Technologies,3.0,IT Services & Consulting, Pune ,23 other locations
1326,Biba Apparels,3.5,Fashion & Textile, Pune ,97 other locations
1327,Expleo Solutions,3.5,IT Services & Consulting, Pune ,16 other locations
1328,V-Trans,3.8,Logistics, Pune ,91 other locations
1329,XcelServ Solutions,4.4,IT Services & Consulting, Pune ,33 other locations
1330,ASG Eye Hospital,3.5,Healthcare, Pune ,75 other locations
1331,Z X Learning,4.4,EdTech, Pune ,89 other locations
1332,Molex,3.9,Electronics Manufacturing, Pune ,17 other locations
1333,Neuland Laboratories,4.0,Pharma, Pune ,7 other locations
1334,Care Hospital,4.0,Healthcare, Pune ,41 other locations
1335,uFaber,2.2,Education & Training, Pune ,24 other locations
1336,Sykes Business Services Of India,3.3,BPO, Pune ,17 other locations
1337,Lenovo,4.0,Consumer Electronics & Appliances, Pune ,83 other locations
1338,NecLife,3.6,Pharma, Pune ,30 other locations
1339,RITES,3.9,Engineering & Construction, Pune ,86 other locations
1340,McKinsey & Company,3.8,Management Consulting, Pune ,25 other locations
1341,Google Operations Center,3.6,BPO, Pune ,16 other locations
1342,Protiviti,3.0,Management Consulting, Pune ,27 other locations
1343,LG Soft India,2.9,IT Services & Consulting, Pune ,15 other locations
1344,BDO India LLP,3.3,Accounting & Auditing, Pune ,35 other locations
1345,BSH Home Appliances Group,3.9,Consumer Electronics & Appliances, Pune ,56 other locations
1346,Mitsubishi Electric India,4.2,Electronics Manufacturing, Pune ,51 other locations
1347,Ameriprise Financial,3.7,Financial Services, Pune ,11 other locations
1348,Turtlemint,3.6,Internet, Pune ,113 other locations
1349,TCNS Clothing Company,4.1,Fashion & Textile, Pune ,108 other locations
1350,Rentokil Pest Control,3.5,Facility Management Services, Pune ,109 other locations
1351,Kurlon,4.3,Furniture & Furnishing, Pune ,88 other locations
1352,Redcliffe Labs,3.9,Healthcare, Pune ,83 other locations
1353,Aisin Automotive Haryana,4.2,Auto Components, Pune ,28 other locations
1354,Sterlite Power,4.1,Power, Pune ,81 other locations
1355,Medreich,3.9,Pharma, Pune ,14 other locations
1356,Nvidia,3.5,Hardware & Networking, Pune ,19 other locations
1357,Samunnati,4.5,NBFC, Pune ,61 other locations
1358,Stellantis,3.4,Automobile, Pune ,16 other locations
1359,Toppr,3.4,EdTech, Pune ,42 other locations
1360,Raychem RPG,3.7,Electrical Equipment, Pune ,32 other locations
1361,Transrail Lighting,4.0,Engineering & Construction, Pune ,94 other locations
1362,Tavant Technologies,3.9,IT Services & Consulting, Pune ,14 other locations
1363,B. G. Shirke Construction Technology,4.2,Engineering & Construction, Pune ,26 other locations
1364,Mindsprint,3.6,IT Services & Consulting, Pune ,10 other locations
1365,The Akshaya Patra Foundation,4.3,Non-Profit, Pune ,66 other locations
