,company name,ratings,company_type,location,other_loc
95,Piramal Finance,4.2,NBFC, Kolkata ,419 other locations
96,DMart,3.9,Retail, Kolkata ,246 other locations
97,HSBC Group,3.9,Financial Services, Kolkata ,63 other locations
98,Udaan,3.9,Internet, Kolkata ,371 other locations
99,Indiamart Intermesh,3.5,Internet, Kolkata ,171 other locations
100,SMFG India Credit,3.9,NBFC, Kolkata ,590 other locations
101,Aurobindo Pharma,4.0,Pharma, Kolkata ,115 other locations
102,CGI Group,4.0,IT Services & Consulting, Kolkata ,43 other locations
103,BigBasket,3.9,Internet, Kolkata ,139 other locations
104,Siemens,3.9,Industrial Automation, Kolkata ,153 other locations
105,Manappuram Finance,3.9,NBFC, Kolkata ,645 other locations
106,Access Healthcare,3.7,BPO, Kolkata ,63 other locations
107,Shapoorji Pallonji Group,4.1,Engineering & Construction, Kolkata ,188 other locations
108,Firstsource Solutions,3.5,BPO, Kolkata ,73 other locations
109,GlobalLogic,3.5,IT Services & Consulting, Kolkata ,60 other locations
110,ICICI Lombard General Insurance Company,3.5,Insurance, Kolkata ,311 other locations
111,Tata Capital,4.0,NBFC, Kolkata ,435 other locations
112,Standard Chartered,3.6,Banking, Kolkata ,68 other locations
113,Mahindra Finance,3.9,NBFC, Kolkata ,728 other locations
114,Apollo Hospitals,4.1,Healthcare, Kolkata ,229 other locations
115,Bosch Global Software Technologies,3.7,IT Services & Consulting, Kolkata ,47 other locations
116,PolicyBazaar,3.7,Internet, Kolkata ,149 other locations
117,UST,3.7,IT Services & Consulting, Kolkata ,50 other locations
118,Ashok Leyland,4.0,Automobile, Kolkata ,254 other locations
119,Citicorp,3.7,Financial Services, Kolkata ,68 other locations
120,Swiggy,3.7,Internet, Kolkata ,228 other locations
121,Hero MotoCorp,4.1,Automobile, Kolkata ,364 other locations
122,Cyient,3.6,IT Services & Consulting, Kolkata ,48 other locations
123,SBI Cards & Payment Services,3.7,Financial Services, Kolkata ,435 other locations
124,Kalpataru Projects International,4.1,Engineering & Construction, Kolkata ,320 other locations
125,JustDial,3.5,Internet, Kolkata ,228 other locations
126,IQVIA,3.7,Clinical Research, Kolkata ,62 other locations
127,SBI Life Insurance Company,3.7,Insurance, Kolkata ,652 other locations
128,CBRE,4.1,Real Estate, Kolkata ,91 other locations
129,TVS Motor,3.9,Automobile, Kolkata ,349 other locations
130,NTT Data,3.8,IT Services & Consulting, Kolkata ,79 other locations
131,Nagarjuna Construction Company,4.0,Engineering & Construction, Kolkata ,295 other locations
132,Schneider Electric,4.1,Industrial Automation, Kolkata ,120 other locations
133,Persistent Systems,3.6,IT Services & Consulting, Kolkata ,42 other locations
134,vivo,4.1,Consumer Electronics & Appliances, Kolkata ,414 other locations
135,State Bank of India,3.8,Banking, Kolkata ,618 other locations
136,Atos,3.8,IT Services & Consulting, Kolkata ,49 other locations
137,Ecom Express,4.0,Logistics, Kolkata ,775 other locations
138,Eviden,3.6,IT Services & Consulting, Kolkata ,39 other locations
139,KEC International,4.0,Engineering & Construction, Kolkata ,312 other locations
140,Nagarro,3.9,IT Services & Consulting, Kolkata ,49 other locations
141,JBM Group,3.9,Auto Components, Kolkata ,116 other locations
142,Varun Beverages,4.0,Beverage, Kolkata ,379 other locations
143,ITC Infotech,3.7,IT Services & Consulting, Kolkata ,67 other locations
144,Home Credit Finance,4.0,NBFC, Kolkata ,136 other locations
145,Bosch,4.1,Auto Components, Kolkata ,129 other locations
146,EY Global Delivery Services ( EY GDS),3.5,IT Services & Consulting, Kolkata ,56 other locations
147,Hewlett Packard Enterprise,4.1,IT Services & Consulting, Kolkata ,103 other locations
148,Mahindra Logistics,3.7,Logistics, Kolkata ,233 other locations
149,L&T Finance,3.9,NBFC, Kolkata ,628 other locations
150,Aditya Birla Fashion and Retail,4.1,Fashion & Textile, Kolkata ,290 other locations
151,Utkarsh Small Finance Bank,3.6,Banking, Kolkata ,406 other locations
152,OPPO,3.9,Consumer Electronics & Appliances, Kolkata ,409 other locations
153,Randstad,3.7,Recruitment, Kolkata ,350 other locations
154,Dell,3.8,Consumer Electronics & Appliances, Kolkata ,117 other locations
155,CARS24,3.4,Internet, Kolkata ,173 other locations
156,Havells,3.9,Electrical Equipment, Kolkata ,258 other locations
157,R1 RCM,3.8,BPO, Kolkata ,47 other locations
158,Intas Pharmaceuticals,4.1,Pharma, Kolkata ,148 other locations
159,Tata AIA Life Insurance,3.9,Insurance, Kolkata ,440 other locations
160,Hyundai Motor India Limited,4.1,Automobile, Kolkata ,287 other locations
161,Deutsche Bank,3.8,Banking, Kolkata ,42 other locations
162,Motilal Oswal Financial Services,3.7,Financial Services, Kolkata ,168 other locations
163,Team Lease,3.9,Recruitment, Kolkata ,394 other locations
164,Berger Paints,3.7,Chemicals, Kolkata ,353 other locations
165,Lenskart,3.3,Internet, Kolkata ,239 other locations
166,Thermax Limited,4.2,Industrial Machinery, Kolkata ,247 other locations
167,Bajaj Auto,3.8,Automobile, Kolkata ,317 other locations
168,Macleods Pharmaceuticals,3.7,Pharma, Kolkata ,131 other locations
169,Aakash Educational Services,3.2,Education & Training, Kolkata ,243 other locations
170,Jubilant Foods Works,3.7,Hospitality, Kolkata ,261 other locations
171,LG Electronics,3.9,Consumer Electronics & Appliances, Kolkata ,297 other locations
172,VE Commercial Vehicles,3.9,Automobile, Kolkata ,157 other locations
173,Royal Enfield,4.2,Automobile, Kolkata ,375 other locations
174,Jindal Steel Limited,3.9,Iron & Steel, Kolkata ,172 other locations
175,Hindalco Industries,4.2,Metals & Mining, Kolkata ,127 other locations
176,John Deere,4.0,Industrial Machinery, Kolkata ,156 other locations
177,Tata Communications,3.9,Telecom, Kolkata ,102 other locations
178,DCB Bank,3.8,Banking, Kolkata ,339 other locations
179,HDFC Ergo General Insurance,3.9,Insurance, Kolkata ,321 other locations
180,State Street Corporation,3.5,Financial Services, Kolkata ,34 other locations
181,RBL Bank,3.5,Banking, Kolkata ,285 other locations
182,Cummins,4.3,Industrial Machinery, Kolkata ,113 other locations
183,Oyo Rooms,3.1,Internet, Kolkata ,120 other locations
184,Pidilite Industries,4.2,Chemicals, Kolkata ,311 other locations
185,Alembic Pharmaceuticals,3.9,Pharma, Kolkata ,187 other locations
186,Reliance Communications,4.0,Telecom, Kolkata ,465 other locations
187,Bank of America,4.1,Banking, Kolkata ,35 other locations
188,Publicis Sapient,3.4,IT Services & Consulting, Kolkata ,48 other locations
189,Subros,3.8,Auto Components, Kolkata ,87 other locations
190,PVR INOX,3.9,Media & Entertainment, Kolkata ,150 other locations
191,XpressBees,4.2,Logistics, Kolkata ,473 other locations
192,American Express,4.1,Financial Services, Kolkata ,53 other locations
193,Viatris,4.1,Pharma, Kolkata ,81 other locations
194,Automatic Data Processing (ADP),3.9,Software Product, Kolkata ,40 other locations
195,Kyndryl,3.9,IT Services & Consulting, Kolkata ,37 other locations
196,PNB MetLife,3.4,Insurance, Kolkata ,422 other locations
197,Escorts Kubota Limited,4.1,Automobile, Kolkata ,154 other locations
198,Aditya Birla Sun Life Insurance,4.0,Insurance, Kolkata ,489 other locations
199,Grasim Industries,4.0,Building Material, Kolkata ,239 other locations
200,Sodexo,4.0,Facility Management Services, Kolkata ,156 other locations
201,Maersk,4.0,Logistics, Kolkata ,49 other locations
202,Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances, Kolkata ,165 other locations
203,Synechron,3.5,IT Services & Consulting, Kolkata ,32 other locations
204,Glenmark Pharmaceuticals,3.8,Pharma, Kolkata ,181 other locations
205,Cogent E Services,3.2,BPO, Kolkata ,55 other locations
206,Dabur,3.9,FMCG, Kolkata ,318 other locations
207,JK Cement,4.0,Building Material, Kolkata ,325 other locations
208,Samvardhana Motherson Group,3.7,Auto Components, Kolkata ,93 other locations
209,Bharat Electronics,4.2,Electronics Manufacturing, Kolkata ,88 other locations
210,Kotak Mahindara Life Insurance,3.5,Insurance, Kolkata ,256 other locations
211,KPIT Technologies,3.0,Software Product, Kolkata ,44 other locations
212,Abbott,4.1,Pharma, Kolkata ,211 other locations
213,Altruist Technologies,4.4,BPO, Kolkata ,44 other locations
214,Ipca Laboratories,3.9,Pharma, Kolkata ,160 other locations
215,Reliance Projects & Property Management Services,4.0,IT Services & Consulting, Kolkata ,617 other locations
216,Indian Oil Corporation,4.3,Oil & Gas, Kolkata ,308 other locations
217,MRF Tyres,3.6,Auto Components, Kolkata ,192 other locations
218,Alkem Laboratories,3.9,Pharma, Kolkata ,196 other locations
219,Reliance Digital,4.2,Retail, Kolkata ,378 other locations
220,Johnson Controls,3.5,Industrial Automation, Kolkata ,57 other locations
221,IGT Solutions,3.2,BPO, Kolkata ,47 other locations
222,Honda Motorcycle & Scooter,4.1,Automobile, Kolkata ,296 other locations
223,PhonePe,4.1,FinTech, Kolkata ,390 other locations
224,Vishal Mega Mart,3.7,Retail, Kolkata ,376 other locations
225,UNO Minda,4.0,Auto Components, Kolkata ,109 other locations
226,Hindustan Coca Cola Beverages,4.0,Beverage, Kolkata ,257 other locations
227,ArcelorMittal Nippon Steel,4.1,Iron & Steel, Kolkata ,86 other locations
228,Ford Motor,4.2,Automobile, Kolkata ,130 other locations
229,24/7 Customer,3.4,Software Product, Kolkata ,36 other locations
230,DTDC Express,3.7,Logistics, Kolkata ,268 other locations
231,Reliance Nippon Life Insurance,3.4,Insurance, Kolkata ,482 other locations
232,Ceat Tyres,3.9,Auto Components, Kolkata ,141 other locations
233,RSPL Group,4.0,FMCG, Kolkata ,255 other locations
234,ABB,4.1,Industrial Machinery, Kolkata ,105 other locations
235,HARMAN,3.8,Consumer Electronics & Appliances, Kolkata ,42 other locations
236,Cloudnine Hospital,4.4,Healthcare, Kolkata ,46 other locations
237,Indian Air Force,4.5,Defence & Aerospace, Kolkata ,136 other locations
238,Barclays,3.7,Banking, Kolkata ,36 other locations
239,NatWest Group,4.0,Banking, Kolkata ,29 other locations
240,Blinkit,3.7,Internet, Kolkata ,142 other locations
241,InterGlobe Aviation,3.5,Aviation, Kolkata ,103 other locations
242,TVS Credit Services Ltd,4.2,NBFC, Kolkata ,423 other locations
243,Conduent,3.4,BPO, Kolkata ,35 other locations
244,Alstom Transportation,3.7,Engineering & Construction, Kolkata ,80 other locations
245,Marpu Foundation,4.9,Non-Profit, Kolkata ,62 other locations
246,Tata Technologies,3.5,Engineering & Construction, Kolkata ,55 other locations
247,Croma,3.8,Retail, Kolkata ,189 other locations
248,Tata AIG,4.0,Insurance, Kolkata ,260 other locations
249,Max Healthcare,3.9,Healthcare, Kolkata ,78 other locations
250,UPL,4.1,Agro Chemicals, Kolkata ,185 other locations
251,PepsiCo,4.0,Food Processing, Kolkata ,275 other locations
252,Amazon Transportation Services,4.2,Logistics, Kolkata ,227 other locations
253,Titan Company,4.2,Retail, Kolkata ,183 other locations
254,Dilip Buildcon,3.9,Engineering & Construction, Kolkata ,226 other locations
255,Bajaj General Insurance Limited,3.8,Insurance, Kolkata ,273 other locations
256,Mankind Pharma,3.8,Pharma, Kolkata ,247 other locations
257,Varroc Group,3.6,Auto Components, Kolkata ,61 other locations
258,Future Group,4.2,Retail, Kolkata ,207 other locations
259,S&P Global,4.0,Analytics & KPO, Kolkata ,47 other locations
260,MSN Laboratories,3.6,Pharma, Kolkata ,104 other locations
261,Jindal Stainless,4.1,Iron & Steel, Kolkata ,76 other locations
262,Afcons Infrastructure,4.2,Engineering & Construction, Kolkata ,121 other locations
263,Societe Generale Global Solution Centre,3.6,IT Services & Consulting, Kolkata ,24 other locations
264,Torrent Pharmaceuticals,4.0,Pharma, Kolkata ,129 other locations
265,Quest Global,3.5,IT Services & Consulting, Kolkata ,47 other locations
266,CMS IT Services,3.1,IT Services & Consulting, Kolkata ,152 other locations
267,Niva Bupa Health Insurance Company,4.0,Insurance, Kolkata ,300 other locations
268,Square Yards,3.6,Internet, Kolkata ,51 other locations
269,ACC,3.9,Building Material, Kolkata ,272 other locations
270,I Process Services,3.8,Recruitment, Kolkata ,405 other locations
271,HDFC Sales,3.9,Financial Services, Kolkata ,345 other locations
272,IDFC FIRST Bharat,4.2,Financial Services, Kolkata ,420 other locations
273,Zensar Technologies,3.7,IT Services & Consulting, Kolkata ,28 other locations
274,Shoppers Stop,4.0,Retail, Kolkata ,83 other locations
275,DS Group,4.1,FMCG, Kolkata ,280 other locations
276,Suzlon Group,4.0,Power, Kolkata ,142 other locations
277,ESAF Small Finance Bank,3.6,Banking, Kolkata ,436 other locations
278,Fujitsu,3.8,IT Services & Consulting, Kolkata ,41 other locations
279,Tata Elxsi,3.5,IT Services & Consulting, Kolkata ,30 other locations
280,Eternal Limited,3.6,Internet, Kolkata ,218 other locations
281,Apollo Tyres,4.0,Auto Components, Kolkata ,181 other locations
282,Nokia,4.0,Telecom, Kolkata ,166 other locations
283,Ola Electric Mobility,3.3,Automobile, Kolkata ,415 other locations
284,VVDN Technologies,3.6,IT Services & Consulting, Kolkata ,49 other locations
285,Indus Towers,3.6,Telecom, Kolkata ,237 other locations
286,Yazaki,3.9,Auto Components, Kolkata ,93 other locations
287,UnitedHealth,4.0,Healthcare, Kolkata ,17 other locations
288,Bharat Financial Inclusion,3.7,Financial Services, Kolkata ,489 other locations
289,Fiserv,2.9,FinTech, Kolkata ,32 other locations
290,Landmark Group,3.8,Retail, Kolkata ,172 other locations
291,Shree Cement,3.8,Building Material, Kolkata ,255 other locations
292,Britannia,4.0,FMCG, Kolkata ,297 other locations
293,SRF,4.1,Chemicals, Kolkata ,67 other locations
294,Blue Dart Express Ltd,3.9,Logistics, Kolkata ,278 other locations
295,Whitehat jr,3.3,EdTech, Kolkata ,49 other locations
296,Kansai Nerolac Paints,3.8,Chemicals, Kolkata ,253 other locations
297,Exide Industries,3.4,Auto Components, Kolkata ,198 other locations
298,Shell,3.9,Oil & Gas, Kolkata ,90 other locations
299,Flex,3.9,Electronics Manufacturing, Kolkata ,46 other locations
300,Dalmia Bharat Cement,3.9,Building Material, Kolkata ,249 other locations
301,Capita,3.5,BPO, Kolkata ,32 other locations
302,ElasticRun,3.6,Logistics, Kolkata ,390 other locations
303,Micro Labs,3.6,Pharma, Kolkata ,150 other locations
304,Nestl̩,3.8,FMCG, Kolkata ,278 other locations
305,TVS Supply Chain Solutions,3.8,Logistics, Kolkata ,152 other locations
306,Zepto,3.5,Internet, Kolkata ,100 other locations
307,KFintech,3.4,Financial Services, Kolkata ,113 other locations
308,KPMG Global Services,3.5,Management Consulting, Kolkata ,37 other locations
309,G4S,4.0,Law Enforcement & Security, Kolkata ,162 other locations
310,ZS,3.1,Management Consulting, Kolkata ,16 other locations
311,Star Health & Allied Insurance,3.5,Insurance, Kolkata ,326 other locations
312,Voltas,4.0,Consumer Electronics & Appliances, Kolkata ,204 other locations
313,BlackBuck,3.7,Internet, Kolkata ,365 other locations
314,Sonalika Tractors,3.6,Automobile, Kolkata ,191 other locations
315,Sahrudaya Healthcare (Medicover Hospitals),4.4,Healthcare, Kolkata ,45 other locations
316,Ajanta Pharma,3.9,Pharma, Kolkata ,118 other locations
317,Blue Star,4.1,Consumer Electronics & Appliances, Kolkata ,147 other locations
318,Care Health Insurance,3.5,Insurance, Kolkata ,242 other locations
319,Domino's Pizza,3.9,Hospitality, Kolkata ,246 other locations
320,GATI-KWE,3.9,Logistics, Kolkata ,162 other locations
321,Tata Electronics,3.9,Semiconductors, Kolkata ,48 other locations
322,Fortis Healthcare,4.0,Healthcare, Kolkata ,69 other locations
323,NoBroker,3.0,Internet, Kolkata ,49 other locations
324,Exl India,3.5,Logistics, Kolkata ,43 other locations
325,Gallagher,3.7,Insurance, Kolkata ,28 other locations
326,Bajaj Electricals,3.9,Consumer Electronics & Appliances, Kolkata ,233 other locations
327,Sterlite Technologies,3.8,Hardware & Networking, Kolkata ,101 other locations
328,Movate,3.1,IT Services & Consulting, Kolkata ,38 other locations
329,Adani Power,3.7,Power, Kolkata ,127 other locations
330,Sammaan Capital Limited,3.8,NBFC, Kolkata ,201 other locations
331,Foundever,3.4,BPO, Kolkata ,23 other locations
332,Alldigi Tech,3.9,BPO, Kolkata ,36 other locations
333,DBS Bank,3.7,Banking, Kolkata ,175 other locations
334,V-Mart,4.1,Retail, Kolkata ,284 other locations
335,Tractors and Farm Equipment,3.9,Industrial Machinery, Kolkata ,191 other locations
336,Himalaya Wellness,4.0,Pharma, Kolkata ,236 other locations
337,BT Group,3.8,Telecom, Kolkata ,23 other locations
338,Tata Advanced Systems,3.7,Defence & Aerospace, Kolkata ,55 other locations
339,Parle Agro,4.0,Beverage, Kolkata ,255 other locations
340,JCB,3.9,Industrial Machinery, Kolkata ,113 other locations
341,Patanjali Ayurved,3.9,FMCG, Kolkata ,300 other locations
342,Statestreet HCL Services,3.4,BPO, Kolkata ,18 other locations
343,IntouchCX,2.7,BPO, Kolkata ,22 other locations
344,Paras Hospital,4.1,Healthcare, Kolkata ,62 other locations
345,McDonald's,3.9,Hospitality, Kolkata ,147 other locations
346,Laurus Labs,4.3,Pharma, Kolkata ,33 other locations
347,Physicswallah,3.6,EdTech, Kolkata ,121 other locations
348,ICICI Securities,3.9,Financial Services, Kolkata ,148 other locations
349,Mahindra Holidays & Resorts,3.5,Hospitality, Kolkata ,112 other locations
350,Emcure Pharmaceuticals,3.7,Pharma, Kolkata ,113 other locations
351,Biocon Limited,4.0,Biotechnology, Kolkata ,66 other locations
352,Canara HSBC Life Insurance,3.6,Insurance, Kolkata ,312 other locations
353,Planet Spark,3.9,EdTech, Kolkata ,62 other locations
354,Datamatics Global Services,3.3,IT Services & Consulting, Kolkata ,36 other locations
355,Intellect Design Arena,3.6,Software Product, Kolkata ,40 other locations
356,Aditya Birla Capital,3.8,NBFC, Kolkata ,285 other locations
357,Axis Direct,3.6,Financial Services, Kolkata ,269 other locations
358,Taj Hotels Resorts and Palaces,4.2,Hospitality, Kolkata ,109 other locations
359,Hero FinCorp,3.9,NBFC, Kolkata ,390 other locations
360,3i Infotech,3.4,IT Services & Consulting, Kolkata ,127 other locations
361,Capgemini Engineering,3.4,IT Services & Consulting, Kolkata ,27 other locations
362,Cadila Pharmaceuticals,3.3,Pharma, Kolkata ,134 other locations
363,Info Edge,4.0,Internet, Kolkata ,69 other locations
364,Cholamandalam MS General Insurance,3.7,Insurance, Kolkata ,385 other locations
365,KocharTech,3.7,IT Services & Consulting, Kolkata ,26 other locations
366,Aditya Birla Group,4.1,Metals & Mining, Kolkata ,263 other locations
367,Adani Group,3.8,Power, Kolkata ,186 other locations
368,Delhi Public School,3.8,Education & Training, Kolkata ,272 other locations
369,Bureau Veritas,3.8,Other, Kolkata ,143 other locations
370,Xoriant,4.1,IT Services & Consulting, Kolkata ,23 other locations
371,Lifestyle,4.3,Retail, Kolkata ,129 other locations
372,Eureka Forbes,3.6,Consumer Electronics & Appliances, Kolkata ,184 other locations
373,GVK Emergency Management and Research Institute,3.6,Non-Profit, Kolkata ,212 other locations
374,Straive,3.3,IT Services & Consulting, Kolkata ,31 other locations
375,Sopra Steria,3.9,IT Services & Consulting, Kolkata ,20 other locations
376,Kia India,3.9,Automobile, Kolkata ,184 other locations
377,Sobha,3.8,Real Estate, Kolkata ,37 other locations
378,Unacademy,2.9,EdTech, Kolkata ,72 other locations
379,Radisson Hotels,4.0,Hospitality, Kolkata ,125 other locations
380,Apollo Pharmacy,3.7,Pharma, Kolkata ,279 other locations
381,Myntra,3.9,Internet, Kolkata ,104 other locations
382,Lava International,3.9,Consumer Electronics & Appliances, Kolkata ,222 other locations
