,company name,ratings,company_type,location,other_loc
2250,360 Realtors,3.6,Real Estate, Mumbai ,26 other locations
2251,Le MÃÂÃÂ©ridien,4.2,Hospitality, Mumbai ,27 other locations
2252,Flipkart Health+,3.5,Internet, Mumbai ,36 other locations
2253,Paynearby Technologies,3.9,FinTech, Mumbai ,119 other locations
2254,Allegis Group,3.6,Recruitment, Mumbai ,13 other locations
2255,SoftwareOne,3.7,Software Product, Mumbai ,18 other locations
2256,Nuvama Wealth and Investment,3.2,Financial Services, Mumbai ,55 other locations
2257,Powerweave,3.3,BPO, Mumbai ,8 other locations
2258,Meyer Organics,3.6,Pharma, Mumbai ,71 other locations
2259,Dodsal Engineering & Construction,4.5,Engineering & Construction, Mumbai ,37 other locations
2260,Ind-Swift Laboratories,3.8,Pharma, Mumbai ,26 other locations
2261,Akal Information Systems,4.1,Software Product, Mumbai ,52 other locations
2262,ABCI Infrastructures,3.4,Engineering & Construction, Mumbai ,55 other locations
2263,Cimpress,3.8,Printing & Publishing, Mumbai ,9 other locations
2264,NTPC GE Power Services,3.9,Power, Mumbai ,28 other locations
2265,Kutchina,3.4,Consumer Electronics & Appliances, Mumbai ,66 other locations
2266,Spoton Logistics,4.4,Logistics, Mumbai ,72 other locations
2267,Speridian Technologies,3.4,IT Services & Consulting, Mumbai ,20 other locations
2268,Zscaler Softech,3.3,Software Product, Mumbai ,14 other locations
2269,Orion Innovation,3.5,IT Services & Consulting, Mumbai ,12 other locations
2270,ARMSOFTECH.AIR,3.3,IT Services & Consulting, Mumbai ,16 other locations
2271,Dee Piping System,4.1,Engineering & Construction, Mumbai ,22 other locations
2272,Chettinad Cements,3.9,Building Material, Mumbai ,61 other locations
2273,Samsung C&T,4.2,Engineering & Construction, Mumbai ,28 other locations
2274,Vcare Trichology,3.7,Healthcare, Mumbai ,61 other locations
2275,Eurofins It Solutions,3.1,IT Services & Consulting, Mumbai ,6 other locations
2276,Varindera Constructions,4.5,Engineering & Construction, Mumbai ,20 other locations
2277,NOON.COM,3.3,Internet, Mumbai ,25 other locations
2278,Bada Business,3.5,Internet, Mumbai ,54 other locations
2279,Confidence Petroleum India,3.0,Oil & Gas, Mumbai ,51 other locations
2280,Falcon Autotech,3.9,Industrial Automation, Mumbai ,16 other locations
2281,Godrej Jersey,4.1,Food Processing, Mumbai ,42 other locations
2282,AQM Technologies,3.3,IT Services & Consulting, Mumbai ,13 other locations
2283,Ami Lifesciences,3.8,Pharma, Mumbai ,10 other locations
2284,Honeywell International India,3.9,Defence & Aerospace, Mumbai ,23 other locations
2285,B.C. Jindal Group of Companies,3.9,Iron & Steel, Mumbai ,32 other locations
2286,Tata Steel Downstream Products,3.6,Iron & Steel, Mumbai ,39 other locations
2287,Secure Value,3.3,IT Services & Consulting, Mumbai ,83 other locations
2288,Mahindra Lifespace Developers,4.1,Real Estate, Mumbai ,24 other locations
2289,Bonfiglioli Transmissions Limited,3.6,Industrial Machinery, Mumbai ,23 other locations
2290,Ozone Overseas,3.9,Building Material, Mumbai ,57 other locations
2291,OnePlus,3.7,Consumer Electronics & Appliances, Mumbai ,58 other locations
2292,TresVista,2.5,Analytics & KPO, Mumbai ,11 other locations
2293,Freecharge,3.8,FinTech, Mumbai ,62 other locations
2294,ArisGlobal,2.9,IT Services & Consulting, Mumbai ,9 other locations
2295,Medica Superspecialty Hospital,3.8,Healthcare, Mumbai ,18 other locations
2296,Siyaram Silk Mills,4.0,Fashion & Textile, Mumbai ,38 other locations
2297,Talbros,3.8,Auto Components, Mumbai ,24 other locations
2298,Tally Solutions,4.0,Software Product, Mumbai ,68 other locations
2299,ABC Consultants,3.9,Recruitment, Mumbai ,28 other locations
2300,Al Turki Enterprises,3.6,Oil & Gas, Mumbai ,16 other locations
2301,Black Knight,3.5,IT Services & Consulting, Mumbai ,4 other locations
2302,Tata BlueScope Steel,3.6,Iron & Steel, Mumbai ,37 other locations
2303,Mazagon Dock,4.2,Ports & Shipping, Mumbai ,10 other locations
2304,Rieter,3.6,Industrial Machinery, Mumbai ,14 other locations
2305,FM LOGISTIC,4.0,Logistics, Mumbai ,36 other locations
2306,Lambda Therapeutic Research,4.0,Clinical Research, Mumbai ,8 other locations
2307,The Indian Hotels Company,4.1,Hospitality, Mumbai ,54 other locations
2308,National Organic Chemical Industries,3.8,Chemicals, Mumbai ,13 other locations
2309,National Bulk Handling Corporation,4.1,Agriculture, Mumbai ,76 other locations
2310,Dun & Bradstreet,3.1,Analytics & KPO, Mumbai ,16 other locations
2311,Fossil Group,3.8,Fashion & Textile, Mumbai ,40 other locations
2312,Cipla Health,4.1,Pharma, Mumbai ,85 other locations
2313,Neilsoft,3.2,Engineering & Construction, Mumbai ,11 other locations
2314,Havmor Ice Cream,4.1,Food Processing, Mumbai ,69 other locations
2315,Mungi Group,3.9,Auto Components, Mumbai ,14 other locations
2316,Magus Customer Dialog,3.7,BPO, Mumbai ,18 other locations
2317,Anunta Technology Management Services,3.5,IT Services & Consulting, Mumbai ,20 other locations
2318,A. O. Smith India Water Products Private Limited,3.9,Consumer Electronics & Appliances, Mumbai ,50 other locations
2319,Recpdcl.ltd,4.0,Facility Management Services, Mumbai ,67 other locations
2320,Chambal Fertilisers And Chemicals,3.8,Agro Chemicals, Mumbai ,53 other locations
2321,TTK Healthcare,4.1,Healthcare, Mumbai ,77 other locations
2322,Citykart Retail,3.7,Retail, Mumbai ,71 other locations
2323,India Nippon Electricals,3.9,Electrical Equipment, Mumbai ,26 other locations
2324,MyMoneyMantra,3.2,Internet, Mumbai ,27 other locations
2325,Polestar Analytics,4.1,IT Services & Consulting, Mumbai ,9 other locations
2326,Flipkart Wholesale,3.8,Internet, Mumbai ,58 other locations
2327,Capital Trust,3.3,NBFC, Mumbai ,122 other locations
2328,Freyr Solutions,3.7,IT Services & Consulting, Mumbai ,8 other locations
2329,Arvind Fashions,3.8,Fashion & Textile, Mumbai ,60 other locations
2330,Essar Group,3.7,Engineering & Construction, Mumbai ,45 other locations
2331,FCm Travel Solutions,3.2,Travel & Tourism, Mumbai ,23 other locations
2332,Bmm Ispat,3.9,Iron & Steel, Mumbai ,14 other locations
2333,Aculife Healthcare,3.0,Pharma, Mumbai ,34 other locations
2334,e2open,3.5,Software Product, Mumbai ,16 other locations
2335,Aramex,3.4,Logistics, Mumbai ,53 other locations
2336,Uniparts Group,3.6,Industrial Machinery, Mumbai ,14 other locations
2337,Ingersoll Rand,3.9,Industrial Machinery, Mumbai ,29 other locations
2338,Baramati Agro,3.8,Food Processing, Mumbai ,49 other locations
2339,Aka Logistics,3.2,Logistics, Mumbai ,39 other locations
2340,Nous Infosystems,3.6,IT Services & Consulting, Mumbai ,8 other locations
2341,Prolifics Corporation,3.6,IT Services & Consulting, Mumbai ,6 other locations
2342,International Automotive Components,3.9,Auto Components, Mumbai ,17 other locations
2343,IMS People,3.5,Recruitment, Mumbai ,26 other locations
2344,Samsonite,4.1,Retail, Mumbai ,61 other locations
2345,Virchow Biotech,3.4,Pharma, Mumbai ,12 other locations
2346,NeoGrowth Credit,3.0,NBFC, Mumbai ,31 other locations
2347,Win Medicare,4.1,Pharma, Mumbai ,64 other locations
2348,Orient Bell,3.4,Building Material, Mumbai ,70 other locations
2349,Nettur Technical Training Foundation,3.6,Education & Training, Mumbai ,45 other locations
2350,Ensono,4.1,IT Services & Consulting, Mumbai ,10 other locations
2351,Carrier Midea,3.7,Consumer Electronics & Appliances, Mumbai ,51 other locations
2352,Agro Tech Foods,4.0,FMCG, Mumbai ,77 other locations
2353,Spice Money,4.1,FinTech, Mumbai ,109 other locations
2354,Silver Touch Technologies,3.1,IT Services & Consulting, Mumbai ,39 other locations
2355,Realty Assistant,3.4,Real Estate, Mumbai ,15 other locations
2356,Roca Bathroom Products,3.7,Building Material, Mumbai ,59 other locations
2357,DataMetica,3.2,IT Services & Consulting, Mumbai ,6 other locations
2358,Tyger Capital,4.0,NBFC, Mumbai ,117 other locations
2359,Novartis Healthcare,4.1,Pharma, Mumbai ,26 other locations
2360,YKK,3.7,Fashion & Textile, Mumbai ,26 other locations
2361,Oberoi Realty,4.2,Real Estate, Mumbai ,11 other locations
2362,Western Union,3.0,FinTech, Mumbai ,18 other locations
2363,Theobroma Foods,4.0,Food Processing, Mumbai ,32 other locations
2364,PC Jewellers,3.9,Metals & Mining, Mumbai ,73 other locations
2365,Hexagon Nutrition,4.1,Food Processing, Mumbai ,31 other locations
2366,Odessa,3.7,Software Product, Mumbai ,3 other locations
2367,Bhagwati Products,3.7,Consumer Electronics & Appliances, Mumbai ,19 other locations
2368,Fitelo,3.4,Fitness & Wellness, Mumbai ,13 other locations
2369,Systems Plus,4.3,IT Services & Consulting, Mumbai ,11 other locations
2370,Asian Granito India,3.5,Building Material, Mumbai ,65 other locations
2371,TCL,4.0,Consumer Electronics & Appliances, Mumbai ,51 other locations
2372,Schoolnet India,3.9,EdTech, Mumbai ,91 other locations
2373,Pon Pure Chemical,3.5,Chemicals, Mumbai ,42 other locations
2374,Accel Frontline,4.2,IT Services & Consulting, Mumbai ,55 other locations
2375,Larsen & Toubro Group,4.2,Engineering & Construction, Mumbai ,75 other locations
2376,ICFAI University,3.6,Education & Training, Mumbai ,56 other locations
2377,Raptakos Brett and Company,3.5,Pharma, Mumbai ,60 other locations
2378,Echobooom Management & Entrepreneurial Solutions,3.7,Marketing & Advertising, Mumbai ,19 other locations
2379,TruBridge Healthcare Private Limited,4.0,Analytics & KPO, Mumbai ,5 other locations
2380,Apex Laboratories,3.8,Pharma, Mumbai ,61 other locations
2381,P.D. Hinduja National Hospital and Medical Research Centre,3.8,Healthcare, Mumbai ,13 other locations
2382,NIFTEL COMMUNICATIONS,3.9,BPO, Mumbai ,13 other locations
2383,Karvy DigiKonnect,3.1,Financial Services, Mumbai ,20 other locations
2384,Metrochem Api,3.0,Pharma, Mumbai ,12 other locations
2385,Bonace Engineers,4.0,Recruitment, Mumbai ,55 other locations
2386,Fortis Escorts Hospital,4.3,Healthcare, Mumbai ,16 other locations
2387,Pearson Education India,4.0,Education & Training, Mumbai ,58 other locations
2388,Intercontinental Exchange,3.1,Financial Services, Mumbai ,7 other locations
2389,Indian Institute of Technology Gandhinagar,4.1,Education & Training, Mumbai ,41 other locations
2390,Eversendai,3.6,Engineering & Construction, Mumbai ,19 other locations
2391,Clean Harbors,3.3,Waste Management, Mumbai ,3 other locations
2392,Yutika Natural,3.4,Beauty & Personal Care, Mumbai ,67 other locations
2393,Impact Guru,3.5,Internet, Mumbai ,22 other locations
2394,RCM,4.1,Retail, Mumbai ,46 other locations
2395,MAYORA,3.8,FMCG, Mumbai ,86 other locations
2396,GE Vernova T&D India,4.2,Power, Mumbai ,38 other locations
2397,GRT Jewellers,4.1,Jewellery, Mumbai ,37 other locations
2398,Jyoti CNC Automation,4.0,Industrial Machinery, Mumbai ,32 other locations
2399,Venus Remedies,4.2,Pharma, Mumbai ,38 other locations
2400,Onsitego,3.8,Internet, Mumbai ,31 other locations
2401,Vision India Services,3.8,Recruitment, Mumbai ,100 other locations
2402,Lotte India Corporation,4.0,FMCG, Mumbai ,84 other locations
2403,Oda Class,3.0,EdTech, Mumbai ,7 other locations
2404,Bank of Maharashtra,3.3,Banking, Mumbai ,77 other locations
2405,HealthKart,3.8,Internet, Mumbai ,38 other locations
2406,myGate,3.0,Law Enforcement & Security, Mumbai ,20 other locations
2407,Motilal Oswal Private Wealth Management,4.5,Financial Services, Mumbai ,26 other locations
2408,Imarticus Learning,3.9,EdTech, Mumbai ,24 other locations
2409,Axis Finance,3.7,NBFC, Mumbai ,81 other locations
2410,Marksans Pharma,3.4,Pharma, Mumbai ,22 other locations
2411,Haldia Petrochemicals,3.7,Petrochemicals, Mumbai ,15 other locations
2412,Samsung SDS,3.0,IT Services & Consulting, Mumbai ,22 other locations
2413,Indus Net Technologies,3.2,IT Services & Consulting, Mumbai ,7 other locations
2414,Welspun Flooring,3.8,Building Material, Mumbai ,27 other locations
2415,Kanpur Fertilizers & Chemicals,3.6,Agro Chemicals, Mumbai ,34 other locations
2416,Ipsos,3.2,Analytics & KPO, Mumbai ,27 other locations
2417,Etech Global Services,3.6,BPO, Mumbai ,11 other locations
2418,Hero Housing Finance,3.9,NBFC, Mumbai ,91 other locations
2419,State Street Bank,3.5,Banking, Mumbai ,17 other locations
2420,ITC Limited - Paperboards Specialty Papers Division,3.9,Packaging, Mumbai ,18 other locations
2421,Franchise India Brands,3.1,Marketing & Advertising, Mumbai ,30 other locations
2422,Nidec Corporation,3.7,Electronics Manufacturing, Mumbai ,26 other locations
2423,Indian Space Research Organisation,4.6,Defence & Aerospace, Mumbai ,33 other locations
2424,UNIVO Education,3.4,EdTech, Mumbai ,9 other locations
2425,Connectwise India,3.4,IT Services & Consulting, Mumbai ,9 other locations
2426,Astra Microwave Products,3.9,Defence & Aerospace, Mumbai ,14 other locations
2427,Gtpl Hathway,4.0,Broadcasting, Mumbai ,50 other locations
2428,Sagar Cements,4.3,Building Material, Mumbai ,44 other locations
2429,Gravita,4.4,Metals & Mining, Mumbai ,21 other locations
2430,Owens Corning,3.6,Building Material, Mumbai ,12 other locations
2431,Accelya Solutions India Limited,3.4,IT Services & Consulting, Mumbai ,12 other locations
2432,BPTP,4.1,Real Estate, Mumbai ,6 other locations
2433,HYT Engineering Company Pvt Ltd,3.3,Industrial Machinery, Mumbai ,27 other locations
2434,PGP Glass,4.0,Packaging, Mumbai ,15 other locations
2435,Ashiana Housing,4.0,Real Estate, Mumbai ,19 other locations
2436,Copeland,3.9,Electronics Manufacturing, Mumbai ,25 other locations
2437,Tao Digital,3.7,IT Services & Consulting, Mumbai ,6 other locations
2438,Sunstone,3.7,Education & Training, Mumbai ,25 other locations
2439,V-Xpress,3.9,Logistics, Mumbai ,62 other locations
2440,Uplers,3.7,Internet, Mumbai ,12 other locations
2441,Federal Mogul Goetze,4.0,Auto Components, Mumbai ,32 other locations
2442,Broadcom,3.3,Semiconductors, Mumbai ,13 other locations
2443,Himatsingka Seide,3.6,Fashion & Textile, Mumbai ,16 other locations
2444,JBS Enterprises,3.1,Electronics Manufacturing, Mumbai ,68 other locations
2445,Supertech,4.0,Real Estate, Mumbai ,19 other locations
2446,D.p. Jain & Co. Infrastructure Pvt .,3.1,Engineering & Construction, Mumbai ,41 other locations
2447,Gold Plus Glass,3.5,Other, Mumbai ,36 other locations
2448,Flyjac Logistics,4.0,Logistics, Mumbai ,53 other locations
2449,Vidal Health Tpa,3.5,Insurance, Mumbai ,40 other locations
2450,Shiprocket Private Limited,3.4,Internet, Mumbai ,14 other locations
2451,ClearTax,3.0,IT Services & Consulting, Mumbai ,10 other locations
2452,STUDDS Accessories Limited,3.9,Auto Components, Mumbai ,14 other locations
2453,Indian Overseas Bank,3.3,Banking, Mumbai ,83 other locations
2454,Munjal Showa,3.2,Auto Components, Mumbai ,12 other locations
2455,Kcc Buildcon,3.9,Engineering & Construction, Mumbai ,56 other locations
2456,Gujarat Ambuja Exports,3.5,Agro Chemicals, Mumbai ,32 other locations
2457,Adani Logistics,3.7,Logistics, Mumbai ,70 other locations
2458,Control Print,4.3,Industrial Machinery, Mumbai ,45 other locations
2459,Bharat Aluminium Company (BALCO),4.1,Metals & Mining, Mumbai ,16 other locations
2460,Triumphant Institute of Management Education,3.7,Education & Training, Mumbai ,73 other locations
2461,Universal Corporation,3.6,Consumer Electronics & Appliances, Mumbai ,60 other locations
2462,Sleek International,3.5,Furniture & Furnishing, Mumbai ,83 other locations
2463,Azentio,3.1,Software Product, Mumbai ,16 other locations
2464,MRF Vapocure Paints,4.1,Chemicals, Mumbai ,97 other locations
2465,Cheil India,2.9,Marketing & Advertising, Mumbai ,22 other locations
2466,Sangeetha Mobile,3.5,Retail, Mumbai ,84 other locations
2467,Mettler-Toledo,3.5,Electrical Equipment, Mumbai ,22 other locations
2468,DB Power Limited,4.7,Power, Mumbai ,12 other locations
2469,Grey Orange,3.0,Software Product, Mumbai ,9 other locations
2470,Kailash Hospital,3.8,Healthcare, Mumbai ,25 other locations
2471,VRB Consumer Products Private Limited,4.1,FMCG, Mumbai ,50 other locations
2472,Kirloskar Toyota Textile Machinery,4.6,Industrial Machinery, Mumbai ,11 other locations
2473,Starbucks,4.1,Hospitality, Mumbai ,60 other locations
2474,Burns & McDonnell,4.1,Engineering & Construction, Mumbai ,9 other locations
2475,Publicis,3.6,Marketing & Advertising, Mumbai ,16 other locations
2476,AccorHotels,4.3,Hospitality, Mumbai ,42 other locations
2477,Vectus Industries,4.1,Petrochemicals, Mumbai ,61 other locations
2478,Alfanar,4.0,Electronics Manufacturing, Mumbai ,35 other locations
2479,Glaze Trading India,4.2,Retail, Mumbai ,86 other locations
2480,Enphase Energy,2.7,Power, Mumbai ,11 other locations
2481,Shree Baidyanath Ayurved Bhawan,3.9,Pharma, Mumbai ,43 other locations
2482,PropTiger.com,3.8,Internet, Mumbai ,15 other locations
2483,Bses Yamuna Power,3.7,Power, Mumbai ,6 other locations
2484,Mahindra Last Mile Mobility,3.7,Automobile, Mumbai ,29 other locations
2485,SKH Y-TEC,3.8,Auto Components, Mumbai ,21 other locations
2486,Merck,4.1,Pharma, Mumbai ,53 other locations
2487,Healthcare At Home,3.7,Healthcare, Mumbai ,34 other locations
2488,XL Health,4.2,Healthcare, Mumbai ,6 other locations
2489,RDC Concrete (India),4.0,Real Estate, Mumbai ,49 other locations
2490,Aeries Technology,3.2,IT Services & Consulting, Mumbai ,7 other locations
2491,Nowfloats Technologies,2.7,Software Product, Mumbai ,40 other locations
2492,Zypp Electric,3.7,Internet, Mumbai ,12 other locations
2493,Skillmine Technology Consulting,3.8,Software Product, Mumbai ,14 other locations
2494,IDS Infotech,2.8,IT Services & Consulting, Mumbai ,22 other locations
2495,Sumitomo Chemical,4.0,Chemicals, Mumbai ,82 other locations
2496,GMR Hyderabad International Airport,4.0,Aviation, Mumbai ,15 other locations
2497,SPRINKLR,2.8,Software Product, Mumbai ,8 other locations
2498,Descon Engineering,4.0,Engineering & Construction, Mumbai ,28 other locations
2499,Jubilant Biosys,3.6,Biotechnology, Mumbai ,15 other locations
2500,Kuehne + Nagel,3.7,Logistics, Mumbai ,33 other locations
2501,Core Integra Consulting Services,3.4,Recruitment, Mumbai ,83 other locations
2502,Dynacons Systems & Solutions,3.7,IT Services & Consulting, Mumbai ,71 other locations
2503,Jamna Auto Industries,3.8,Auto Components, Mumbai ,40 other locations
2504,Cooper Corporation,4.0,Auto Components, Mumbai ,13 other locations
2505,The Phoenix Mills,3.8,Real Estate, Mumbai ,17 other locations
2506,Dimension Data,4.5,IT Services & Consulting, Mumbai ,54 other locations
2507,BCH Electric,4.0,Electrical Equipment, Mumbai ,38 other locations
2508,Nissan,3.6,Automobile, Mumbai ,73 other locations
2509,SRM University,3.5,Education & Training, Mumbai ,26 other locations
2510,Jeeves Consumer Services,3.6,Consumer Electronics & Appliances, Mumbai ,58 other locations
2511,Runwal Group,3.9,Real Estate, Mumbai ,9 other locations
2512,Karvy Innotech,2.9,IT Services & Consulting, Mumbai ,43 other locations
2513,Acadecraft,3.1,EdTech, Mumbai ,10 other locations
2514,ABM Knowledgeware,3.7,IT Services & Consulting, Mumbai ,40 other locations
2515,Parksons Packaging,4.1,Packaging, Mumbai ,26 other locations
2516,Srei Equipment Finance,4.3,Financial Services, Mumbai ,78 other locations
2517,Konecranes,3.9,Industrial Machinery, Mumbai ,13 other locations
2518,Sarvodaya Hospital,3.8,Healthcare, Mumbai ,18 other locations
2519,Rosmerta Technologies,3.4,Automobile, Mumbai ,56 other locations
2520,Moser Baer,3.9,Consumer Electronics & Appliances, Mumbai ,12 other locations
2521,Icertis,3.2,Software Product, Mumbai ,10 other locations
2522,Air Liquide,3.7,Chemicals, Mumbai ,36 other locations
2523,AQuity Solutions India,3.7,IT Services & Consulting, Mumbai ,20 other locations
2524,World Vision,4.3,Non-Profit, Mumbai ,99 other locations
2525,Xdbs,2.8,Marketing & Advertising, Mumbai ,4 other locations
2526,MCM Telecom Equipment,3.8,Electronics Manufacturing, Mumbai ,6 other locations
2527,Hindustan Foods,3.6,FMCG, Mumbai ,35 other locations
2528,Bosch Rexroth India,4.0,Industrial Machinery, Mumbai ,19 other locations
2529,S2 Infotech,3.5,Recruitment, Mumbai ,70 other locations
2530,G. D. Foods MFG (TOPS),3.8,Food Processing, Mumbai ,52 other locations
2531,CES,3.4,IT Services & Consulting, Mumbai ,14 other locations
2532,Arjas Steel,3.9,Iron & Steel, Mumbai ,20 other locations
2533,Diverse Lynx,3.5,IT Services & Consulting, Mumbai ,19 other locations
2534,Indigo Paints,3.8,Chemicals, Mumbai ,98 other locations
2535,Agilent Technologies,4.0,Pharma, Mumbai ,20 other locations
2536,Bharat Rasayan,3.9,Agro Chemicals, Mumbai ,18 other locations
2537,Dixit Infotech Services,3.8,IT Services & Consulting, Mumbai ,41 other locations
2538,Methodex,3.7,Law Enforcement & Security, Mumbai ,47 other locations
2539,Alfa Laval,3.9,Industrial Machinery, Mumbai ,18 other locations
2540,Call 2 Connect,2.7,BPO, Mumbai ,20 other locations
2541,Motherhood Hospital,3.6,Healthcare, Mumbai ,24 other locations
2542,Dorf Ketal Chemicals,3.9,Oil & Gas, Mumbai ,37 other locations
2543,Heavy Engineering Industries & Shipbuilding,3.9,Engineering & Construction, Mumbai ,29 other locations
2544,Grand Hyatt,4.4,Hospitality, Mumbai ,28 other locations
2545,TVS Mobility,4.0,Automobile, Mumbai ,71 other locations
2546,Indraprastha Gas,3.8,Oil & Gas, Mumbai ,27 other locations
2547,Balaji Wafers,4.4,FMCG, Mumbai ,65 other locations
2548,AgreeYa Solutions,3.2,IT Services & Consulting, Mumbai ,10 other locations
2549,Workcell Solutions,3.7,Pharma, Mumbai ,17 other locations
2550,Watertec India,3.8,Building Material, Mumbai ,72 other locations
2551,HBL Global,4.3,NBFC, Mumbai ,78 other locations
2552,CANTABIL RETAIL INDIA,4.0,Fashion & Textile, Mumbai ,102 other locations
2553,LeadSquared,2.7,Software Product, Mumbai ,14 other locations
2554,Polybond India,3.7,Auto Components, Mumbai ,14 other locations
2555,Repco Home Finance,3.6,NBFC, Mumbai ,87 other locations
2556,Ryan,3.9,Accounting & Auditing, Mumbai ,5 other locations
2557,JUSTO Realfintech,4.5,Real Estate, Mumbai ,11 other locations
2558,Nyati Group,4.2,Real Estate, Mumbai ,17 other locations
2559,Labournet Services,3.9,Non-Profit, Mumbai ,56 other locations
2560,Hathi Cement,4.0,Building Material, Mumbai ,41 other locations
2561,Associated Road Carriers,4.1,Logistics, Mumbai ,70 other locations
2562,Mobileum,3.3,Software Product, Mumbai ,10 other locations
2563,Hyundai Engineering and Construction,4.4,Engineering & Construction, Mumbai ,32 other locations
2564,Kores,3.7,FMCG, Mumbai ,40 other locations
2565,Thermax Babcock Wilcox Energy Solutions,4.1,Industrial Machinery, Mumbai ,36 other locations
2566,Helloverify,2.9,Law Enforcement & Security, Mumbai ,9 other locations
2567,Wellness Forever Lifestyle Chemist,3.9,Retail, Mumbai ,46 other locations
2568,Acme Generics LLP,3.5,Pharma, Mumbai ,24 other locations
2569,Intercontinental Consultants & Technocrats,4.1,Engineering & Construction, Mumbai ,59 other locations
2570,The Hans Foundation,4.2,Non-Profit, Mumbai ,83 other locations
2571,MahendraÃÂÃÂs Institute,3.2,Education & Training, Mumbai ,94 other locations
2572,Eisai Pharmaceuticals,3.9,Healthcare, Mumbai ,25 other locations
2573,Hilex,3.8,Automobile, Mumbai ,16 other locations
2574,The Hershey Company,4.0,Food Processing, Mumbai ,63 other locations
2575,GSP Crop Science,4.0,Agro Chemicals, Mumbai ,43 other locations
2576,Elentec Power India (EPI) Pvt. Ltd.,4.0,IT Services & Consulting, Mumbai ,20 other locations
2577,Merck Life Science,4.0,Pharma, Mumbai ,14 other locations
2578,Elecon Engineering,4.2,Electrical Equipment, Mumbai ,22 other locations
2579,Johnson Controls Hitachi Air Conditioning,3.7,Consumer Electronics & Appliances, Mumbai ,37 other locations
2580,Teamspace Financial Services,3.9,Financial Services, Mumbai ,118 other locations
2581,PowerSchool India,3.4,Software Product, Mumbai ,8 other locations
2582,Zara,3.4,Fashion & Textile, Mumbai ,22 other locations
2583,CEVA Logistics,3.8,Logistics, Mumbai ,47 other locations
2584,VTP Realty,3.6,Real Estate, Mumbai ,3 other locations
2585,Everest Spices,3.7,FMCG, Mumbai ,73 other locations
2586,Intelliswift - An LTTS Company,3.3,IT Services & Consulting, Mumbai ,8 other locations
2587,Joyalukkas,3.9,Retail, Mumbai ,69 other locations
2588,Viva Composite Panel,4.6,Building Material, Mumbai ,58 other locations
2589,Xanadu,3.3,Real Estate, Mumbai ,13 other locations
2590,EXEDY,3.8,Auto Components, Mumbai ,18 other locations
2591,TCG Lifesciences,4.1,Pharma, Mumbai ,8 other locations
2592,Teachnook,2.9,EdTech, Mumbai ,19 other locations
2593,Grihum Housing Finance,3.6,NBFC, Mumbai ,124 other locations
2594,Rail Vikas Nigam,3.4,FMCG, Mumbai ,76 other locations
2595,Satyam Venture Engineering Services,3.5,Auto Components, Mumbai ,12 other locations
2596,Paragon Footwear,3.9,Fashion & Textile, Mumbai ,61 other locations
2597,Ambuja Neotia,3.9,Real Estate, Mumbai ,15 other locations
2598,ITSource Technologies,2.8,IT Services & Consulting, Mumbai ,28 other locations
2599,Offshoot Agency,3.5,IT Services & Consulting, Mumbai ,22 other locations
2600,Aquasub Engineering,3.8,Industrial Machinery, Mumbai ,17 other locations
2601,Lido Learning,2.1,EdTech, Mumbai ,18 other locations
2602,Fosroc India,4.4,Chemicals, Mumbai ,45 other locations
2603,Nobel Hygiene,3.7,Healthcare, Mumbai ,84 other locations
2604,SMFG India Home Finance Co,3.7,NBFC, Mumbai ,109 other locations
2605,Smartworks,3.5,Real Estate, Mumbai ,18 other locations
2606,Tribhovandas Bhimji Zaveri,4.0,Metals & Mining, Mumbai ,34 other locations
2607,Caparo Maruti,4.2,Auto Components, Mumbai ,20 other locations
2608,Pharmarack Technologies,3.5,IT Services & Consulting, Mumbai ,69 other locations
2609,Royal Orchid Hotels,4.1,Hospitality, Mumbai ,50 other locations
2610,Expedia Group,3.7,Internet, Mumbai ,13 other locations
2611,Wildcraft,3.7,Fashion & Textile, Mumbai ,49 other locations
2612,Civica India,3.0,IT Services & Consulting, Mumbai ,12 other locations
2613,Milkbasket,3.8,Internet, Mumbai ,21 other locations
2614,KrazyBee,3.7,Internet, Mumbai ,17 other locations
2615,Ssipl Lifestyle,4.0,Retail, Mumbai ,49 other locations
2616,Siemens Healthcare,4.1,Healthcare, Mumbai ,25 other locations
2617,Europa Locks,3.6,Other, Mumbai ,43 other locations
2618,Andromeda Sales ans Distribution PVT LTD,3.2,Internet, Mumbai ,69 other locations
2619,Karamtara Engineering Limited,3.6,Engineering & Construction, Mumbai ,15 other locations
2620,Jawahar Navodaya Vidyalaya,4.4,Education & Training, Mumbai ,147 other locations
2621,Time Technoplast,3.8,Petrochemicals, Mumbai ,35 other locations
2622,Thyssenkrupp Industrial Solutions,4.2,Industrial Machinery, Mumbai ,26 other locations
2623,T&M Services consulting,3.7,Recruitment, Mumbai ,92 other locations
2624,Muthoot Housing Finance Company,4.1,NBFC, Mumbai ,108 other locations
2625,Welspun Transformation Services Limited,3.8,IT Services & Consulting, Mumbai ,9 other locations
2626,Apcer Life Sciences,3.5,Pharma, Mumbai ,8 other locations
2627,Vijay Nirman Company,3.6,Engineering & Construction, Mumbai ,33 other locations
2628,CMA CGM Global Business Services,3.9,Ports & Shipping, Mumbai ,10 other locations
2629,Synokem Pharmaceuticals,3.9,Pharma, Mumbai ,18 other locations
2630,Audi,3.8,Automobile, Mumbai ,55 other locations
2631,Mantra Properties,4.3,Real Estate, Mumbai ,1 other locations
