,company name,ratings,company_type,location,other_loc
180,Jindal Steel Limited,3.9,Iron & Steel, Noida ,172 other locations
181,HDFC Ergo General Insurance,4.0,Insurance, Noida ,324 other locations
182,Tata Communications,3.9,Telecom, Noida ,102 other locations
183,John Deere,4.0,Industrial Machinery, Noida ,155 other locations
184,DCB Bank,3.8,Banking, Noida ,341 other locations
185,RBL Bank,3.5,Banking, Noida ,284 other locations
186,Cummins,4.3,Industrial Machinery, Noida ,114 other locations
187,Oyo Rooms,3.1,Internet, Noida ,121 other locations
188,Pidilite Industries,4.2,Chemicals, Noida ,312 other locations
189,Alembic Pharmaceuticals,3.9,Pharma, Noida ,187 other locations
190,Reliance Communications,4.0,Telecom, Noida ,466 other locations
191,Bank of America,4.1,Banking, Noida ,35 other locations
192,Carelon Global Solutions,3.9,IT Services & Consulting, Noida ,21 other locations
193,PVR INOX,3.9,Media & Entertainment, Noida ,150 other locations
194,Publicis Sapient,3.4,IT Services & Consulting, Noida ,47 other locations
195,Subros,3.8,Auto Components, Noida ,88 other locations
196,XpressBees,4.2,Logistics, Noida ,474 other locations
197,American Express,4.1,Financial Services, Noida ,53 other locations
198,PNB MetLife,3.4,Insurance, Noida ,424 other locations
199,Kyndryl,3.9,IT Services & Consulting, Noida ,37 other locations
200,Escorts Kubota Limited,4.1,Automobile, Noida ,155 other locations
201,Aditya Birla Sun Life Insurance,4.0,Insurance, Noida ,488 other locations
202,Aditya Birla Capital,3.8,NBFC, Noida ,338 other locations
203,Grasim Industries,4.0,Building Material, Noida ,241 other locations
204,Maersk,4.0,Logistics, Noida ,49 other locations
205,Synechron,3.5,IT Services & Consulting, Noida ,32 other locations
206,Birlasoft,3.5,IT Services & Consulting, Noida ,50 other locations
207,Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances, Noida ,165 other locations
208,Dabur,3.8,FMCG, Noida ,320 other locations
209,Altruist Technologies,4.4,BPO, Noida ,44 other locations
210,Samvardhana Motherson Group,3.7,Auto Components, Noida ,93 other locations
211,Kotak Mahindara Life Insurance,3.5,Insurance, Noida ,257 other locations
212,Cogent E Services,3.2,BPO, Noida ,55 other locations
213,JK Cement,4.0,Building Material, Noida ,325 other locations
