,company name,ratings,company_type,location,other_loc
3563,American InfoSource,3.4,IT Services & Consulting , Gurgaon / Gurugram ,2 other locations
3564,Architect Hafeez Contractor,3.1,Architecture & Interior Design , Gurgaon / Gurugram ,9 other locations
3565,Cadmaxx Solutions,3.5,IT Services & Consulting , Gurgaon / Gurugram ,14 other locations
3566,AMS Comtel BPMS,3.2,IT Services & Consulting , Gurgaon / Gurugram ,13 other locations
3567,Gunnebo,3.8,Defence & Aerospace , Gurgaon / Gurugram ,13 other locations
3568,Agrim,3.2,Agriculture , Gurgaon / Gurugram ,13 other locations
3569,Elsevier,3.8,Printing & Publishing , Gurgaon / Gurugram ,10 other locations
3570,Anytime Fitness,3.5,Fitness & Wellness , Gurgaon / Gurugram ,30 other locations
3571,GoMechanic,3.3,Internet , Gurgaon / Gurugram ,23 other locations
3572,Infibeam Avenues,3.3,IT Services & Consulting , Gurgaon / Gurugram ,11 other locations
3573,Wellspring Healthcare,2.9,Healthcare , Gurgaon / Gurugram ,27 other locations
3574,Pegasus InfoCorp,2.9,IT Services & Consulting , Gurgaon / Gurugram ,10 other locations
3575,Donear Industries,3.2,Fashion & Textile , Gurgaon / Gurugram ,19 other locations
3576,MSV International,3.7,Engineering & Construction , Gurgaon / Gurugram ,61 other locations
3577,Accurate Global Alliances,4.7,Recruitment , Gurgaon / Gurugram ,7 other locations
3578,Crescon Projects & Services,3.7,Engineering & Construction , Gurgaon / Gurugram ,21 other locations
3579,Poonawalla Finance,3.7,NBFC , Gurgaon / Gurugram ,82 other locations
3580,Geno Pharmaceuticals,2.9,Pharma , Gurgaon / Gurugram ,41 other locations
3581,Vestian Global Workplace Services,3.3,Real Estate , Gurgaon / Gurugram ,16 other locations
3582,Goibibo,4.4,Internet , Gurgaon / Gurugram ,19 other locations
3583,Apis India Limited,3.6,Food Processing , Gurgaon / Gurugram ,43 other locations
3584,Som Projects (S.P.L),3.8,Engineering & Construction , Gurgaon / Gurugram ,24 other locations
3585,Eros Group,4.1,Real Estate , Gurgaon / Gurugram ,13 other locations
3586,Godrej Tyson Food,4.0,Food Processing , Gurgaon / Gurugram ,33 other locations
3587,Gainwell Technologies,4.0,IT Services & Consulting , Gurgaon / Gurugram ,10 other locations
3588,Mitsuba,3.7,Auto Components , Gurgaon / Gurugram ,12 other locations
3589,Groupe Seb,3.3,Consumer Electronics & Appliances , Gurgaon / Gurugram ,35 other locations
3590,Denso Ten Minda India,4.1,Auto Components , Gurgaon / Gurugram ,10 other locations
3591,Keihin India Manufacturing,4.4,Auto Components , Gurgaon / Gurugram ,9 other locations
3592,Ghv India,4.3,Engineering & Construction , Gurgaon / Gurugram ,31 other locations
3593,Kaff Appliances (india),3.2,Consumer Electronics & Appliances , Gurgaon / Gurugram ,32 other locations
3594,Ravi Foods,3.8,Food Processing , Gurgaon / Gurugram ,32 other locations
3595,Blue Tokai Coffee Roasters,3.9,Beverage , Gurgaon / Gurugram ,10 other locations
3596,Eicher Trucks and Buses,4.5,Automobile , Gurgaon / Gurugram ,53 other locations
3597,Creative Group,4.1,Architecture & Interior Design , Gurgaon / Gurugram ,19 other locations
3598,Emversity,4.0,Education & Training , Gurgaon / Gurugram ,22 other locations
3599,Polyplastics,3.7,Petrochemicals , Gurgaon / Gurugram ,23 other locations
3600,Lakme Salon,4.0,Beauty & Personal Care , Gurgaon / Gurugram ,47 other locations
3601,Republic TV,2.9,Media & Entertainment , Gurgaon / Gurugram ,8 other locations
3602,Hero Future Energies,4.1,Power , Gurgaon / Gurugram ,17 other locations
3603,Singer India,4.0,Consumer Electronics & Appliances , Gurgaon / Gurugram ,39 other locations
3604,Vardhman Special Steels,4.1,Iron & Steel , Gurgaon / Gurugram ,4 other locations
3605,IREO,4.5,Real Estate , Gurgaon / Gurugram ,10 other locations
3606,Eazy ERP Technologies,3.7,IT Services & Consulting , Gurgaon / Gurugram ,11 other locations
3607,Caparo Group,3.9,Oil & Gas , Gurgaon / Gurugram ,29 other locations
3608,Unify Technologies,3.0,IT Services & Consulting , Gurgaon / Gurugram ,9 other locations
3609,First Abu Dhabi Bank,3.1,Banking , Gurgaon / Gurugram ,8 other locations
3610,Translumina Therapeutics,3.6,Healthcare , Gurgaon / Gurugram ,15 other locations
3611,Nisa Industrial Services,3.6,Law Enforcement & Security , Gurgaon / Gurugram ,37 other locations
3612,Synergy Property Development Services,3.8,Real Estate , Gurgaon / Gurugram ,20 other locations
3613,AIG Business Solution,3.4,IT Services & Consulting , Gurgaon / Gurugram ,5 other locations
3614,Gulf Oil Corporation,4.3,Oil & Gas , Gurgaon / Gurugram ,23 other locations
3615,Vertex,4.1,Pharma , Gurgaon / Gurugram ,22 other locations
3616,Bharti Foundation,3.5,Non-Profit , Gurgaon / Gurugram ,35 other locations
3617,Meditrina Hospital,4.0,Healthcare , Gurgaon / Gurugram ,14 other locations
3618,Anand Rathi Wealth Management,3.2,Financial Services , Gurgaon / Gurugram ,23 other locations
3619,RattanIndia Power,3.1,Power , Gurgaon / Gurugram ,9 other locations
3620,Antino,2.4,Emerging Technologies , Gurgaon / Gurugram ,6 other locations
3621,Cashfree Payments,3.1,FinTech , Gurgaon / Gurugram ,6 other locations
3622,Programming.Com,3.6,IT Services & Consulting , Gurgaon / Gurugram ,11 other locations
3623,Cubastion Consulting,2.9,IT Services & Consulting , Gurgaon / Gurugram ,5 other locations
3624,S.M. Consultants,3.4,Management Consulting , Gurgaon / Gurugram ,23 other locations
3625,Smiiel - A Unit Of Motherson Sumi System,3.6,Semiconductors , Gurgaon / Gurugram ,8 other locations
3626,Linkquest Telecom,3.4,Telecom , Gurgaon / Gurugram ,32 other locations
3627,Carrefour,3.5,Retail , Gurgaon / Gurugram ,26 other locations
3628,Pratibha Syntex,4.0,Fashion & Textile , Gurgaon / Gurugram ,12 other locations
3629,DMI,3.9,IT Services & Consulting , Gurgaon / Gurugram ,17 other locations
3630,Lawrence & Mayo,4.0,Retail , Gurgaon / Gurugram ,29 other locations
3631,Rane Group,3.9,Auto Components , Gurgaon / Gurugram ,24 other locations
3632,Edunet Foundation,4.1,Non-Profit , Gurgaon / Gurugram ,43 other locations
3633,TerraCIS Technologies,3.7,IT Services & Consulting , Gurgaon / Gurugram ,40 other locations
3634,Liquiloans,2.9,FinTech , Gurgaon / Gurugram ,11 other locations
3635,Bonanza Portfolio,3.4,Financial Services , Gurgaon / Gurugram ,33 other locations
3636,Traya Health,3.6,Fitness & Wellness , Gurgaon / Gurugram ,7 other locations
3637,Maccaferri,3.8,Real Estate , Gurgaon / Gurugram ,31 other locations
3638,J Pan Tubular Components,3.5,Industrial Machinery , Gurgaon / Gurugram ,10 other locations
3639,Xotik Frujus,2.6,Beverage , Gurgaon / Gurugram ,44 other locations
3640,Hiranandani group,4.1,Real Estate , Gurgaon / Gurugram ,20 other locations
3641,Mega Rubber Technologies,3.7,Auto Components , Gurgaon / Gurugram ,15 other locations
3642,NaviSite,3.9,IT Services & Consulting , Gurgaon / Gurugram ,5 other locations
3643,Facebook,4.4,Internet , Gurgaon / Gurugram ,27 other locations
3644,Careers360,3.1,Education & Training , Gurgaon / Gurugram ,10 other locations
3645,Unique Engineers,3.5,Industrial Machinery , Gurgaon / Gurugram ,33 other locations
3646,Kenstar,3.7,Consumer Electronics & Appliances , Gurgaon / Gurugram ,51 other locations
3647,TechStar Group,4.3,IT Services & Consulting , Gurgaon / Gurugram ,9 other locations
3648,Decon Telecom Solutions,3.2,Telecom , Gurgaon / Gurugram ,29 other locations
3649,Birdeye,3.3,Marketing & Advertising , Gurgaon / Gurugram ,4 other locations
3650,CPA Global,3.8,IT Services & Consulting , Gurgaon / Gurugram ,6 other locations
3651,Fraazo,3.4,Internet , Gurgaon / Gurugram ,13 other locations
3652,Celebi Delhi Cargo Terminal Management,4.2,Aviation , Gurgaon / Gurugram ,2 other locations
3653,GD Goenka University,3.6,Education & Training , Gurgaon / Gurugram ,29 other locations
3654,Indian Council of Agricultural Research,3.8,Education & Training , Gurgaon / Gurugram ,37 other locations
3655,Tata Realty and Infrastructure,3.9,Real Estate , Gurgaon / Gurugram ,25 other locations
3656,iBall,4.1,Consumer Electronics & Appliances , Gurgaon / Gurugram ,37 other locations
3657,Omega,3.8,Industrial Machinery , Gurgaon / Gurugram ,20 other locations
3658,Blue Rose Technologies,4.1,IT Services & Consulting , Gurgaon / Gurugram ,12 other locations
3659,Indian Council of Medical Research,4.3,Healthcare , Gurgaon / Gurugram ,40 other locations
3660,Nahar Industrial Enterprises,3.9,Fashion & Textile , Gurgaon / Gurugram ,15 other locations
3661,Lilac Insights,3.2,Fitness & Wellness , Gurgaon / Gurugram ,22 other locations
3662,Amar Cars,3.9,Automobile , Gurgaon / Gurugram ,11 other locations
3663,Acer India,3.9,IT Services & Consulting , Gurgaon / Gurugram ,34 other locations
3664,Ascendum Solutions,3.1,IT Services & Consulting , Gurgaon / Gurugram ,8 other locations
3665,SEED Infotech,3.9,IT Services & Consulting , Gurgaon / Gurugram ,19 other locations
3666,Coverfox,3.8,Insurance , Gurgaon / Gurugram ,9 other locations
3667,Nirvasa Healthcare,3.2,Healthcare , Gurgaon / Gurugram ,3 other locations
3668,Sakarni Plaster,4.4,Building Material , Gurgaon / Gurugram ,28 other locations
3669,Narayana Junior College,3.5,Education & Training , Gurgaon / Gurugram ,29 other locations
3670,Bose,3.4,Consumer Electronics & Appliances , Gurgaon / Gurugram ,30 other locations
3671,Ananda Dairy,4.0,Agriculture , Gurgaon / Gurugram ,33 other locations
3672,Vinsum Axpress,3.1,Logistics , Gurgaon / Gurugram ,23 other locations
3673,The Millennium School,3.9,Education & Training , Gurgaon / Gurugram ,25 other locations
3674,MyGlamm,3.5,Internet , Gurgaon / Gurugram ,33 other locations
3675,Okinawa Autotech,3.5,Auto Components , Gurgaon / Gurugram ,26 other locations
3676,MGNREGA,3.5,Government , Gurgaon / Gurugram ,95 other locations
3677,ONKAR DIES,3.6,Engineering & Construction , Gurgaon / Gurugram ,5 other locations
3678,Sree Metaliks,3.9,Industrial Machinery , Gurgaon / Gurugram ,20 other locations
3679,Sree Metaliks,3.9,Industrial Machinery , Gurgaon / Gurugram ,20 other locations
3680,Dr Shroff Charity Eye Hospital,3.7,Healthcare , Gurgaon / Gurugram ,12 other locations
3681,ONKAR DIES,3.6,Engineering & Construction , Gurgaon / Gurugram ,5 other locations
3682,Scorpion Express,3.7,Logistics , Gurgaon / Gurugram ,37 other locations
3683,PCS Technology,3.3,IT Services & Consulting , Gurgaon / Gurugram ,46 other locations
3684,ART Housing Finance (India),3.6,Financial Services , Gurgaon / Gurugram ,36 other locations
3685,Graphite India,3.5,Electrical Equipment , Gurgaon / Gurugram ,10 other locations
3686,Theon Pharmaceuticals,3.6,Pharma , Gurgaon / Gurugram ,12 other locations
3687,Filo,3.4,Internet , Gurgaon / Gurugram ,19 other locations
3688,ValueFirst Digital Media,3.7,Software Product , Gurgaon / Gurugram ,8 other locations
3689,Lepton Software Export & Research,3.6,Software Product , Gurgaon / Gurugram ,9 other locations
3690,Da Milano Leathers,2.8,Leather , Gurgaon / Gurugram ,24 other locations
3691,Maya Academy of Advanced Cinematics,2.9,Animation & VFX , Gurgaon / Gurugram ,39 other locations
3692,L&T Transportation Infrastructure,4.2,Engineering & Construction , Gurgaon / Gurugram ,33 other locations
3693,Metro Tyres,3.7,Auto Components , Gurgaon / Gurugram ,33 other locations
3694,APAC Financial Services,4.0,Financial Services , Gurgaon / Gurugram ,75 other locations
3695,Federal Mogul Powertrain,3.7,Auto Components , Gurgaon / Gurugram ,14 other locations
3696,Impressions Services,3.9,Facility Management Services , Gurgaon / Gurugram ,14 other locations
3697,Harvest Gold Industries,3.8,Food Processing , Gurgaon / Gurugram ,19 other locations
3698,bloom Hotel Group,4.2,Internet , Gurgaon / Gurugram ,18 other locations
3699,Jivo Wellness,3.2,FMCG , Gurgaon / Gurugram ,22 other locations
3700,Royal Bank of Scotland International,4.2,Banking , Gurgaon / Gurugram ,8 other locations
3701,Eduvanz,3.5,FinTech , Gurgaon / Gurugram ,10 other locations
3702,Honeywell Uop,3.5,Oil & Gas , Gurgaon / Gurugram ,5 other locations
3703,Holostik,3.9,Packaging , Gurgaon / Gurugram ,13 other locations
3704,IPL Biologicals,4.0,Agriculture , Gurgaon / Gurugram ,34 other locations
3705,Vulcan Express,4.5,Logistics , Gurgaon / Gurugram ,39 other locations
3706,Americana Group,3.6,Food Processing , Gurgaon / Gurugram ,23 other locations
3707,Olive Bar & Kitchen,4.0,Hospitality , Gurgaon / Gurugram ,14 other locations
3708,Delivery.com,3.8,Internet , Gurgaon / Gurugram ,66 other locations
3709,Expedien eSolutions,3.3,IT Services & Consulting , Gurgaon / Gurugram ,9 other locations
3710,CRED,3.7,FinTech , Gurgaon / Gurugram ,15 other locations
3711,Inditex,4.1,Fashion & Textile , Gurgaon / Gurugram ,18 other locations
3712,Saatvik Green Energy,4.0,Power , Gurgaon / Gurugram ,11 other locations
3713,Eshopbox Ecommerce,2.9,Internet , Gurgaon / Gurugram ,5 other locations
3714,Alexander Mann Solutions,3.1,Recruitment , Gurgaon / Gurugram ,12 other locations
3715,Continental Tyres,3.4,Auto Components , Gurgaon / Gurugram ,22 other locations
3716,Express Roadways,3.6,Logistics , Gurgaon / Gurugram ,36 other locations
3717,Eshopbox Ecommerce,2.9,Internet , Gurgaon / Gurugram ,5 other locations
3718,Saatvik Green Energy,4.0,Power , Gurgaon / Gurugram ,11 other locations
3719,Faasos Food Services,3.8,Internet , Gurgaon / Gurugram ,16 other locations
