,company name,ratings,company_type,location,other_loc
132,Northern Trust,3.5,Financial Services, Lucknow ,18 other locations
133,JioMart,3.9,Retail, Lucknow ,299 other locations
134,Big Bazaar,4.4,Retail, Lucknow ,159 other locations
135,Kantar,3.5,Analytics & KPO, Lucknow ,44 other locations
136,SBFC Finance,3.7,NBFC, Lucknow ,211 other locations
137,Adobe,3.8,Software Product, Lucknow ,21 other locations
138,Sharekhan,3.7,Financial Services, Lucknow ,113 other locations
139,Amity University,3.6,Education & Training, Lucknow ,86 other locations
140,Fusion Finance,3.9,NBFC, Lucknow ,330 other locations
141,NSE.IT,3.5,IT Services & Consulting, Lucknow ,152 other locations
142,Fino Payments Bank,3.9,Banking, Lucknow ,265 other locations
143,Continental Automotive Components,3.9,Auto Components, Lucknow ,21 other locations
144,Unichem Laboratories,3.7,Pharma, Lucknow ,77 other locations
145,Nykaa,3.4,Internet, Lucknow ,114 other locations
146,Bajaj Housing Finance,3.6,NBFC, Lucknow ,168 other locations
147,GE,4.1,Defence & Aerospace, Lucknow ,76 other locations
148,Hindware Limited,3.9,Building Material, Lucknow ,132 other locations
149,Aditya Birla Finance,3.9,NBFC, Lucknow ,202 other locations
150,Iffco Tokio General Insurance Co.,3.7,Insurance, Lucknow ,274 other locations
151,TÃÂV SÃÂD,4.0,Engineering & Construction, Lucknow ,125 other locations
152,Kalpataru Limited,4.3,Real Estate, Lucknow ,83 other locations
153,Burger King,3.9,Hospitality, Lucknow ,107 other locations
154,FDC,3.8,Pharma, Lucknow ,124 other locations
155,Chandigarh University,4.0,Education & Training, Lucknow ,49 other locations
156,CinÃÂ©polis,3.8,Media & Entertainment, Lucknow ,59 other locations
157,Novo Nordisk,3.6,Pharma, Lucknow ,74 other locations
158,Rashmi Metaliks,3.2,Iron & Steel, Lucknow ,42 other locations
159,City Union Bank,3.0,Banking, Lucknow ,186 other locations
160,Atul,3.9,Chemicals, Lucknow ,64 other locations
161,VIBGYOR Group of Schools,3.4,Education & Training, Lucknow ,37 other locations
162,Spicejet,3.4,Aviation, Lucknow ,60 other locations
163,Bluestock Ã¢ÂÂ¢,4.5,FinTech, Lucknow ,42 other locations
164,Hindustan Construction Company,4.3,Engineering & Construction, Lucknow ,93 other locations
165,AGS Transact Technologies,2.8,FinTech, Lucknow ,123 other locations
166,Fabindia,3.8,Retail, Lucknow ,83 other locations
167,Pantaloons,4.1,Retail, Lucknow ,151 other locations
168,Nippon Paint India,4.0,Chemicals, Lucknow ,162 other locations
169,Shubham Housing Development Finance,3.9,NBFC, Lucknow ,154 other locations
170,RBL FinServe,3.9,Financial Services, Lucknow ,365 other locations
171,ManpowerGroup,3.6,Recruitment, Lucknow ,147 other locations
172,Punjab National Bank,3.8,Banking, Lucknow ,214 other locations
173,Citco,3.1,Management Consulting, Lucknow ,13 other locations
174,ZF Steering Gear,3.6,Auto Components, Lucknow ,33 other locations
175,Mondelez International,4.2,Food Processing, Lucknow ,190 other locations
176,Panasonic,4.0,Consumer Electronics & Appliances, Lucknow ,125 other locations
177,CenturyPly,3.8,Furniture & Furnishing, Lucknow ,139 other locations
178,OM Logistics,3.9,Logistics, Lucknow ,121 other locations
179,ECIL,4.3,Electronics Manufacturing, Lucknow ,57 other locations
180,Luminous Power Technologies,4.1,Consumer Electronics & Appliances, Lucknow ,134 other locations
181,Baroda Global Shared Services,3.8,BPO, Lucknow ,175 other locations
182,Grant Thornton,3.4,Accounting & Auditing, Lucknow ,57 other locations
183,Decathlon,3.7,Retail, Lucknow ,68 other locations
184,More Supermarket,3.7,Retail, Lucknow ,158 other locations
185,Jakson Group,4.1,Power, Lucknow ,101 other locations
186,Aerial Telecom Solutions,4.1,Telecom, Lucknow ,108 other locations
187,Astral Pipe,4.0,Building Material, Lucknow ,142 other locations
188,SKF,4.0,Auto Components, Lucknow ,68 other locations
189,Centre for Development of Advanced Computing,3.7,IT Services & Consulting, Lucknow ,40 other locations
190,Fresenius Kabi,4.0,Pharma, Lucknow ,64 other locations
191,Ion Exchange India,3.8,Waste Management, Lucknow ,121 other locations
192,ICICI Prudential Mutual Fund,3.8,Financial Services, Lucknow ,165 other locations
193,Troikaa Pharmaceuticals,4.1,Pharma, Lucknow ,104 other locations
194,PNC Infratech,3.7,Engineering & Construction, Lucknow ,92 other locations
195,Oil And Natural Gas Corporation,4.3,Oil & Gas, Lucknow ,83 other locations
196,Intertek,3.7,Analytics & KPO, Lucknow ,113 other locations
197,Mu Sigma,2.5,Analytics & KPO, Lucknow ,16 other locations
198,NetAmbit,4.0,BPO, Lucknow ,143 other locations
199,Godrej Consumer Products,4.0,FMCG, Lucknow ,150 other locations
200,Shriram Pistons & Rings,4.1,Auto Components, Lucknow ,61 other locations
201,Aarvee Associates,3.7,Engineering & Construction, Lucknow ,167 other locations
202,AIIMS,4.1,Education & Training, Lucknow ,72 other locations
203,SK Finance Limited,3.8,NBFC, Lucknow ,259 other locations
204,Best Sellers,4.1,Retail, Lucknow ,93 other locations
205,Prodapt,3.5,IT Services & Consulting, Lucknow ,16 other locations
206,EbixCash Limited,3.7,Software Product, Lucknow ,85 other locations
207,Apex Group,2.7,Financial Services, Lucknow ,28 other locations
208,Zoho,4.2,Software Product, Lucknow ,37 other locations
209,H.G. Infra Engineering,4.0,Engineering & Construction, Lucknow ,98 other locations
210,KIMS Hospital,3.9,Healthcare, Lucknow ,59 other locations
211,Kirloskar Oil Engines,4.1,Industrial Machinery, Lucknow ,105 other locations
212,Fidelity Investments,4.0,Financial Services, Lucknow ,19 other locations
213,Xyz Company,3.8,Financial Services, Lucknow ,94 other locations
214,Spandana Sphoorty Financial,3.7,NBFC, Lucknow ,340 other locations
215,Diageo,3.8,Beverage, Lucknow ,98 other locations
216,Colliers India,3.9,Real Estate, Lucknow ,45 other locations
217,JK Lakshmi Cement,3.8,Building Material, Lucknow ,140 other locations
218,DLF,3.9,Real Estate, Lucknow ,36 other locations
219,The Jaypee Group,3.8,Engineering & Construction, Lucknow ,106 other locations
220,Thyrocare Technologies,3.7,Healthcare, Lucknow ,75 other locations
221,Baazar Retail Private Limited,4.5,Retail, Lucknow ,107 other locations
222,DISH TV,3.4,Broadcasting, Lucknow ,153 other locations
223,Nilkamal,3.7,Furniture & Furnishing, Lucknow ,111 other locations
224,Edelweiss,3.7,Financial Services, Lucknow ,113 other locations
225,DP World,3.8,Logistics, Lucknow ,83 other locations
226,Coca-Cola Company,4.0,Beverage, Lucknow ,202 other locations
227,Leadec India,4.1,Facility Management Services, Lucknow ,77 other locations
228,Bajaj Motors,3.9,Auto Components, Lucknow ,89 other locations
229,Salesforce,3.9,Software Product, Lucknow ,40 other locations
230,Johnson Lifts,3.9,Industrial Machinery, Lucknow ,75 other locations
231,HFCL Limited,3.7,Telecom, Lucknow ,111 other locations
232,Electronica Finance,4.2,NBFC, Lucknow ,169 other locations
233,Indostar Capital Finance Limited,4.4,NBFC, Lucknow ,317 other locations
234,Meril,3.6,Medical Equipment, Lucknow ,81 other locations
235,Barbeque Nation,3.9,Hospitality, Lucknow ,83 other locations
236,Rupeek,4.0,FinTech, Lucknow ,57 other locations
237,Indira IVF Hospital,4.0,Healthcare, Lucknow ,106 other locations
238,MDIndia Health Insurance TPA,3.6,Insurance, Lucknow ,94 other locations
239,Edelweiss Life Insurance,3.7,Insurance, Lucknow ,123 other locations
240,Sri Chaitanya Techno Schools,3.4,Education & Training, Lucknow ,163 other locations
241,CaratLane - A Tata Product,4.0,Jewellery, Lucknow ,85 other locations
242,Nielsen,3.4,Analytics & KPO, Lucknow ,73 other locations
243,Birla Corporation,4.1,Building Material, Lucknow ,142 other locations
244,Piaggio,3.6,Automobile, Lucknow ,80 other locations
245,Biocon Biologics,3.7,Biotechnology, Lucknow ,26 other locations
246,Prism Johnson,3.7,Building Material, Lucknow ,142 other locations
247,Zetwerk,4.0,Industrial Machinery, Lucknow ,117 other locations
248,VMware Software,4.4,Software Product, Lucknow ,18 other locations
249,Federal Bank,3.7,Banking, Lucknow ,151 other locations
250,Deccan Fine Chemicals,3.6,Agro Chemicals, Lucknow ,31 other locations
251,Imperial Auto Industries,3.8,Auto Components, Lucknow ,38 other locations
252,Adani Ports and SEZ,3.7,Ports & Shipping, Lucknow ,65 other locations
253,Onward Technologies Inc,2.9,IT Services & Consulting, Lucknow ,63 other locations
254,Hyundai Mobis,3.7,Auto Components, Lucknow ,47 other locations
255,Stanza Living,3.0,Internet, Lucknow ,36 other locations
256,Jet Airways,4.6,Aviation, Lucknow ,45 other locations
257,Wonder Home Finance,4.6,NBFC, Lucknow ,117 other locations
258,Sundaram Finance,4.0,NBFC, Lucknow ,247 other locations
259,Zydus Wellness,4.1,FMCG, Lucknow ,127 other locations
260,GAIL,4.4,Oil & Gas, Lucknow ,101 other locations
261,TK Elevator,3.8,Industrial Machinery, Lucknow ,79 other locations
262,NxtWave,3.5,EdTech, Lucknow ,51 other locations
263,Syngenta,4.2,Agriculture, Lucknow ,170 other locations
264,Kohler,3.7,Building Material, Lucknow ,51 other locations
265,Unicharm,4.0,FMCG, Lucknow ,187 other locations
266,Kirloskar Brothers,3.8,Industrial Machinery, Lucknow ,72 other locations
267,PharmEasy,3.7,Internet, Lucknow ,62 other locations
268,V2 Retail,3.4,Retail, Lucknow ,124 other locations
269,Nexa,3.9,Automobile, Lucknow ,212 other locations
270,Asirvad Microfinance,3.8,NBFC, Lucknow ,304 other locations
271,Tube Investments of India,3.8,Engineering & Construction, Lucknow ,63 other locations
272,Siemens Gamesa Renewable Power Private Limited,4.0,Power, Lucknow ,69 other locations
273,Balkrishna Industries,4.0,Auto Components, Lucknow ,30 other locations
274,Power Grid Corporation of India,4.3,Power, Lucknow ,232 other locations
275,Sri Chaitanya Educational Institutions,3.7,Education & Training, Lucknow ,100 other locations
276,MAHLE ANAND Filter Systems,3.9,Auto Components, Lucknow ,38 other locations
277,Air India Sats Airport Services,3.5,Aviation, Lucknow ,48 other locations
278,SYSKA LED Lights,2.9,Consumer Electronics & Appliances, Lucknow ,158 other locations
279,CALIBEHR,4.0,IT Services & Consulting, Lucknow ,179 other locations
280,Spencer's Retail,3.8,Retail, Lucknow ,63 other locations
281,MG Motor,3.8,Automobile, Lucknow ,98 other locations
282,Pernod Ricard,3.5,Beverage, Lucknow ,119 other locations
283,Godrej Agrovet,3.9,Agriculture, Lucknow ,144 other locations
284,Metropolis Healthcare,3.9,Healthcare, Lucknow ,100 other locations
285,Bharat Sanchar Nigam,3.9,Telecom, Lucknow ,237 other locations
286,Dana Anand,4.0,Auto Components, Lucknow ,48 other locations
287,Aarvi Encon,3.9,Recruitment, Lucknow ,128 other locations
288,Thermo Fisher Scientific,3.7,Biotechnology, Lucknow ,35 other locations
289,Knorr-Bremse,3.4,Auto Components, Lucknow ,30 other locations
290,Ceasefire Industries,3.1,Industrial Machinery, Lucknow ,77 other locations
291,Svatantra Microfin,3.9,NBFC, Lucknow ,318 other locations
292,Sahara India Pariwar,3.8,Broadcasting, Lucknow ,247 other locations
293,BirlaNu,3.9,Building Material, Lucknow ,107 other locations
294,IIFL Home Finance,3.8,NBFC, Lucknow ,253 other locations
295,Otis Elevator,4.1,Industrial Machinery, Lucknow ,71 other locations
296,Gharda Chemicals Limited,3.9,Agro Chemicals, Lucknow ,72 other locations
297,Bajaj Capital Insurance Broking Limited,4.4,Insurance, Lucknow ,138 other locations
298,Amara Raja Group,4.1,Auto Components, Lucknow ,77 other locations
299,Uber,4.2,Internet, Lucknow ,52 other locations
300,Vertiv,3.9,Electronics Manufacturing, Lucknow ,52 other locations
301,GVPR Engineers,3.7,Engineering & Construction, Lucknow ,91 other locations
302,Tata Capital Housing Finance,4.0,NBFC, Lucknow ,164 other locations
303,MakeMyTrip,3.5,Internet, Lucknow ,45 other locations
304,TradeIndia (Infocom Network Private Limited),3.3,Internet, Lucknow ,42 other locations
305,CarDekho Group,3.7,Internet, Lucknow ,82 other locations
306,IB Group,3.8,Food Processing, Lucknow ,149 other locations
307,Lemon Tree Hotels,4.0,Hospitality, Lucknow ,77 other locations
308,Suzuki Motorcycle,4.0,Automobile, Lucknow ,118 other locations
309,AstraZeneca,3.9,Pharma, Lucknow ,50 other locations
310,Hitachi Energy,4.1,Power, Lucknow ,37 other locations
311,JW Marriott,4.1,Hospitality, Lucknow ,43 other locations
312,Westside,3.8,Retail, Lucknow ,106 other locations
313,Colgate Palmolive,3.9,FMCG, Lucknow ,120 other locations
314,Thomas Cook,4.0,Travel & Tourism, Lucknow ,81 other locations
315,Crompton Greaves Consumer Electricals,3.7,Consumer Electronics & Appliances, Lucknow ,105 other locations
316,ALLEN Career Institute,3.8,Education & Training, Lucknow ,70 other locations
317,Star Cement,4.0,Building Material, Lucknow ,78 other locations
318,Secure Meters,4.0,Electronics Manufacturing, Lucknow ,71 other locations
319,Hitachi Payment Services,3.6,FinTech, Lucknow ,84 other locations
320,Cult.fit,3.6,Fitness & Wellness, Lucknow ,41 other locations
321,Shyam Steel Group,3.5,Iron & Steel, Lucknow ,81 other locations
322,United Breweries,3.3,Beverage, Lucknow ,103 other locations
323,Rebel Foods,3.7,Hospitality, Lucknow ,80 other locations
324,Atlas Copco,4.1,Industrial Machinery, Lucknow ,57 other locations
325,Bounteous x Accolite,3.2,IT Services & Consulting, Lucknow ,15 other locations
326,Unity Small Finance Bank,3.6,Banking, Lucknow ,145 other locations
327,Malabar Gold and Diamonds,4.0,Jewellery, Lucknow ,127 other locations
328,Aparajitha Corporate Services,3.8,Legal, Lucknow ,97 other locations
329,Kendriya Vidyalaya Sangathan,4.2,Education & Training, Lucknow ,231 other locations
330,C&S Electric,4.0,Electrical Equipment, Lucknow ,58 other locations
331,Pizza Hut,4.0,Hospitality, Lucknow ,128 other locations
332,Mando Automotive,4.0,Auto Components, Lucknow ,21 other locations
333,Arohan Financial Services,3.9,NBFC, Lucknow ,229 other locations
334,Softenger,3.9,IT Services & Consulting, Lucknow ,33 other locations
335,SLMG Beverages,3.9,Beverage, Lucknow ,87 other locations
336,VIP Industries,3.7,Retail, Lucknow ,94 other locations
337,Hinduja Housing Finance,3.7,NBFC, Lucknow ,207 other locations
338,Mahindra Automotives,3.9,Automobile, Lucknow ,128 other locations
339,Innodata India Private Limited,3.6,IT Services & Consulting, Lucknow ,23 other locations
340,Everest Industries,3.8,Building Material, Lucknow ,96 other locations
341,Natco Pharma,4.0,Pharma, Lucknow ,64 other locations
342,Napino Auto & Electronics,3.8,Auto Components, Lucknow ,24 other locations
343,Amazon Web Services,3.8,IT Services & Consulting, Lucknow ,63 other locations
344,Capacit'e Infraprojects,3.7,Engineering & Construction, Lucknow ,35 other locations
345,Vaco Binary Semantics,3.2,IT Services & Consulting, Lucknow ,48 other locations
346,LOREAL,3.8,Beauty & Personal Care, Lucknow ,99 other locations
347,JSW Group,3.8,Iron & Steel, Lucknow ,94 other locations
348,Merino Industries,3.8,Building Material, Lucknow ,79 other locations
349,Tikona Infinet,3.5,Telecom, Lucknow ,46 other locations
350,General Mills,4.1,Food Processing, Lucknow ,54 other locations
351,Financial Software & Systems,3.7,Software Product, Lucknow ,32 other locations
352,Wonder Cement,4.2,Building Material, Lucknow ,111 other locations
353,Jubilant Pharmova,3.7,Pharma, Lucknow ,61 other locations
354,Jyothy Labs,4.1,FMCG, Lucknow ,193 other locations
